(-1.9580,0.5060,-1.8283,-0.3223,-0.7368,2.4143)
(-0.1373,-0.5857,2.8036,-2.5233,2.7393,-5.7332)
(2.3098,-2.4649,-1.9790,2.3226,-0.2975,12.7616)
(-0.9275,-2.5639,1.8473,0.2616,1.6718,-23.0243)
(-1.5675,2.8132,1.2334,-2.7769,1.9366,13.2372)
(-0.0132,0.3098,-2.8664,-0.3035,1.6185,-10.9182)
(-0.9132,-0.9553,-0.3992,2.2658,0.3354,-16.0847)
(1.4926,0.8113,-2.0423,0.0371,-0.9426,8.5685)
(0.8620,1.1387,-2.3631,2.9739,-1.6282,-14.2742)
(2.8536,-2.2010,-1.8565,1.5656,-0.0428,-10.5578)
(2.2947,0.4184,-1.2229,0.7756,-1.4889,22.3735)
(2.6289,2.7939,1.2069,-2.0677,2.5684,1.7943)
(-2.3112,2.7724,-1.2331,-1.3051,-1.2747,-7.1960)
(-1.7921,2.3445,0.0262,1.1628,-1.0695,-2.5055)
(-0.9645,-0.7840,0.3430,0.3807,-2.1903,-13.0286)
(-0.2684,-1.9233,1.5083,2.9597,-1.8655,13.0819)
(-1.6995,2.7142,1.1843,0.6223,-0.5715,-14.1595)
(-0.5560,2.8243,0.1125,1.5831,2.4483,18.0883)
(1.3240,-2.0107,-1.4512,1.8537,1.3164,6.9908)
(2.7306,-0.6896,-2.3307,2.4134,-2.9453,2.1123)
(0.8943,1.3133,1.0266,-2.6659,2.8344,-0.8704)
(-0.1487,1.6589,2.1753,-1.3246,-1.4443,-10.5297)
(1.0749,-2.9121,1.1965,-1.5670,2.6462,-3.8646)
(2.9932,-0.5871,0.8519,0.2767,2.0272,8.0765)
(1.6129,-1.1144,-1.0024,0.3961,-1.5074,16.8523)
(0.9968,2.3479,0.3611,0.7309,1.4986,12.3476)
(2.8703,-1.8095,1.9164,2.8279,1.4250,1.9843)
(-0.6019,-0.7300,0.2626,0.7027,0.6704,-11.5456)
(0.4217,-2.5011,1.5414,1.6114,1.2502,-6.1696)
(1.0980,-2.9836,-2.1731,2.0056,-0.2774,-3.0468)
(1.8849,1.6189,1.8306,2.8590,-0.5208,-19.1710)
(-2.5386,-2.5112,-0.1775,0.8328,2.1449,-1.7800)
(-1.6539,-2.2238,0.4463,-1.0343,1.9670,5.1645)
(2.4493,2.4787,1.6190,-0.0656,-1.2589,-0.8137)
(2.9083,1.3217,-0.7235,1.7426,1.2411,13.2238)
(-1.9005,-1.6999,-2.3148,1.3270,-1.1760,6.2951)
(-0.0164,-1.8143,2.8581,-0.7727,-0.9738,-7.1773)
(0.8244,-2.2377,1.6167,1.1167,-1.0696,-1.5407)
(-2.2265,0.4999,-0.9152,-0.4382,1.3117,1.3358)
(2.5202,2.3316,-0.5316,-1.3752,-0.1154,14.9387)
(-0.6298,2.7775,-0.7101,1.4983,-2.5003,6.8496)
(-1.6705,1.7229,-1.9924,2.8958,-2.4284,-3.1561)
(0.8994,0.8501,2.1596,-0.6613,-1.9479,0.2284)
(-2.3016,-2.1973,0.3111,-0.7949,-0.6585,4.9849)
(2.1797,0.9144,1.4747,2.3823,-0.3087,1.7908)
(-2.7539,-1.7750,2.4376,1.5144,-2.8345,-4.0087)
(-1.8373,-2.5413,-0.2479,-1.9173,2.3185,6.2343)
(2.7563,-2.0906,-0.2012,2.5117,1.3388,9.4512)
(-1.8861,0.5043,0.2591,0.9420,2.9830,8.5926)
(0.6298,-1.0588,0.1865,0.4389,1.3311,9.7669)
(-0.9600,2.9602,0.0141,0.7783,1.5601,-3.8702)
(0.5813,-1.5184,1.9456,2.4437,-2.2985,3.8491)
(-2.0524,0.9937,1.3481,-0.9887,-2.3970,-1.0077)
(-1.1167,-0.4755,2.1444,-2.2615,-1.9337,-9.3588)
(-1.8695,1.3363,2.0166,-2.4311,-2.4211,-0.2812)
(1.8715,-0.0160,-2.4911,-0.6403,2.4716,6.4915)
(-1.2946,-1.7108,0.8796,2.3284,2.6357,-1.1859)
(1.5329,-1.0711,2.2739,-1.9767,-0.1331,-6.9756)
(-1.3370,1.3846,1.7480,2.0691,-2.6219,-15.0657)
(1.0565,-1.0390,-2.1569,-0.8615,0.8822,10.7525)
(-1.6029,2.5072,2.1441,-2.0376,1.0028,7.5966)
(2.3387,1.6377,-0.9797,0.3555,-2.1105,7.8888)
(-0.5401,-1.3070,-2.5428,1.7939,1.7117,3.2889)
(-2.1430,2.1418,-0.1610,1.5528,-1.7357,-8.5673)
(2.8249,1.4097,2.4840,2.7871,-2.2819,-30.6702)
(2.6220,-0.1462,-1.9943,0.0608,-0.4722,11.8718)
(-2.3287,0.3192,0.9361,-2.4873,-2.8931,-6.4916)
(-0.9511,2.0206,1.6294,-0.6167,1.5954,7.0811)
(-1.1332,-1.2176,-2.6953,0.7821,0.9142,14.3090)
(1.0625,1.7374,0.4323,-2.2079,0.9258,14.4767)
(1.7039,-0.6291,0.4761,-0.3207,1.4659,0.2198)
(2.4451,-0.0958,1.1015,-2.3797,1.9652,9.6026)
(0.1875,-0.6677,-1.9475,1.4078,1.5590,11.5124)
(-0.6810,-2.0982,-0.8936,-1.7432,0.8662,-17.2324)
(-0.3712,1.6480,-0.7075,-1.5987,2.5988,8.0536)
(-0.6152,-0.3124,-2.8598,1.6501,-1.5318,-6.2971)
(0.7258,-0.2531,-0.5616,2.1872,-1.8662,-5.2656)
(1.9925,-0.6855,-2.8687,0.1031,2.2408,13.2398)
(1.4430,2.7049,-0.8928,0.9125,1.8773,4.5662)
(0.8687,-1.6771,1.7945,0.5410,-1.3396,4.7002)
(1.9925,0.9424,-1.1232,-1.5282,-2.7106,-24.9225)
(-2.3675,-0.2190,-1.3865,-2.6332,1.5827,13.7431)
(1.8852,-1.7109,1.4474,-1.8288,-2.3581,5.9266)
(2.7258,-2.7632,-2.8649,0.0523,-2.3922,-18.8482)
(-1.8755,2.2880,-1.9119,1.5957,-0.7368,-7.3678)
(-2.1281,-1.3205,-2.2599,1.3079,-1.6646,-7.8867)
(-2.7667,1.1010,-0.7764,0.9264,0.9217,5.0158)
(2.3258,1.2358,1.3287,0.5525,1.7537,3.6289)
(0.0114,-1.1037,-0.2950,-2.1880,-2.8090,-17.3214)
(-2.0096,1.3587,-2.0231,-1.9142,0.7638,6.0278)
(1.2530,2.0878,2.6779,-0.2395,0.3837,-6.3434)
(-2.6988,0.0930,0.7261,2.2701,2.9387,21.1478)
(1.7206,-0.9258,-1.3894,1.6772,1.9630,-6.7819)
(0.7365,2.5013,0.9890,2.4682,1.3177,0.0603)
(2.2198,1.5099,-2.8441,0.5349,-2.6689,-1.7290)
(-2.3768,-0.1861,-0.0122,0.2937,-2.1676,-4.4633)
(-2.6103,-2.8435,1.1223,-0.4265,-0.6351,13.8672)
(-0.8312,2.9470,-0.9643,0.5803,-0.0496,-8.5883)
(0.9582,1.6035,0.2829,2.6636,1.5139,6.5406)
(-2.2548,1.3778,-0.9146,-2.6979,-0.0035,4.1765)
(2.8064,0.1924,1.8987,-0.2560,-0.7951,-3.4174)
(1.7262,-2.9661,-0.6812,0.1525,0.4351,-5.7419)
(2.4728,-0.2703,-2.7720,0.5327,-0.9723,-5.0584)
(2.0733,-1.7482,-1.3070,-1.2182,2.7196,3.8562)
(2.9785,-2.3521,0.1727,2.4483,1.0455,-7.9411)
(-1.9085,-0.6682,2.1241,-1.3195,-1.1430,-20.5539)
(2.2939,-2.7837,-0.7489,1.4049,1.2576,19.3528)
(-1.8200,-1.5838,2.8728,1.2442,-2.3765,-7.5027)
(2.0934,-1.9774,-0.4145,1.6487,-2.3899,12.7277)
(0.3826,-2.3683,-0.4584,0.7384,-0.2947,-6.0195)
(2.6193,0.0248,-0.6949,-2.5033,-0.1054,-6.9242)
(1.7805,0.1424,0.2888,2.8489,2.2726,7.1182)
(0.0960,-1.1194,-0.1664,-2.6680,0.2026,5.8800)
(-1.6978,1.2899,0.6940,1.0224,-0.3877,7.4334)
(-0.9363,-0.1300,2.0756,-0.2886,2.6085,9.8273)
(2.3140,2.2424,1.8618,-2.5449,-0.2958,-12.6453)
(-0.1341,1.9322,0.4271,2.2825,2.2866,15.2040)
(-2.1133,1.7423,-2.4284,-0.3529,1.9022,17.3674)
(1.0745,2.4108,0.9931,-2.1507,0.0802,-2.0955)
(2.7318,-0.5698,-1.0973,-0.8003,-2.4793,3.2306)
(0.3991,-0.2736,-0.8925,0.1706,2.7037,15.2345)
(1.4276,2.5491,-0.1786,2.5710,0.8164,-12.0250)
(-1.4405,-2.4545,-0.0570,-1.2696,-1.4001,4.7161)
(-2.1392,2.9185,-1.3836,2.8592,0.4820,-1.9087)
(1.8436,-0.3565,-2.4733,-2.7449,2.3702,5.8333)
(2.1410,-2.4268,-2.7909,0.4242,2.6986,1.4551)
(2.6091,2.8735,-0.5154,-1.3919,-0.5991,2.2363)
(1.8958,1.4300,0.5036,-1.7804,-0.0280,0.2654)
(-0.1996,0.1967,0.1067,-1.0030,-2.1691,-6.7560)
(-0.0294,-1.0696,-2.0133,-0.0772,2.8724,23.4712)
(0.0133,-0.3684,2.7128,-1.5628,-2.2314,-18.1865)
(-0.3726,1.7145,-0.2515,1.5025,2.7270,9.8784)
(2.8602,1.6275,1.2125,-2.3971,-0.3705,8.0183)
(2.4672,-0.0751,0.5423,2.7533,-0.9306,4.6459)
(-2.5089,-1.1418,-1.8958,1.3429,2.9622,8.8754)
(0.8090,-0.9575,-2.1782,-2.9654,-1.8634,0.9520)
(-1.9745,0.9059,-2.2785,-1.4595,2.1778,-9.0734)
(1.7461,0.2293,-1.7944,0.1406,-2.8354,4.3181)
(0.0443,-1.3666,-1.4926,-2.9323,2.0765,-6.0597)
(0.6839,-0.1214,-1.7029,-0.6166,-0.4424,-0.1806)
(-2.8631,0.5405,0.3411,2.9465,0.9416,19.4486)
(2.1584,-2.0765,-0.1715,-2.0005,-1.5448,-5.8203)
(0.7557,-1.4616,-2.3414,-2.4883,-0.3362,8.7329)
(2.4107,-0.7007,2.7163,-2.4311,0.8815,6.9332)
(-1.7982,0.7057,0.9282,1.0249,-0.7119,-20.3496)
(-1.2166,-1.1722,-0.1927,2.0842,-2.0140,-20.5042)
(-0.8924,1.0422,0.6686,0.6847,-1.4877,-6.5577)
(-1.6044,1.2720,1.8998,-0.8177,-1.4102,7.7149)
(-0.3996,-2.7775,0.1386,-1.6849,-0.4284,-14.1546)
(2.7973,-0.4895,-2.0584,0.3159,2.1181,4.3383)
(0.8236,0.0970,-0.0785,0.4845,-1.3588,-1.7249)
(2.7232,-0.6739,-2.7883,-2.5904,-0.7557,-10.8422)
(1.7135,0.9425,0.7607,1.6881,0.6757,-10.2802)
(0.1914,-2.0190,1.8551,0.1591,1.8622,9.5489)
(-0.9000,-0.5802,-0.2038,1.3967,1.4053,19.1547)
(-2.2211,1.1623,-2.2951,2.1883,-0.5025,7.9516)
(-0.5485,2.7221,-1.6361,-0.1124,-2.9944,-12.1598)
(-2.9859,-2.4587,1.6486,-1.0340,0.6610,-2.4375)
(-1.5460,-2.3848,0.3927,-0.9883,-1.0440,-2.0923)
(0.4414,-1.4287,-2.0849,-2.6915,1.8712,-11.8894)
(2.4872,0.5736,-1.9863,-0.8499,1.0076,0.2552)
(-1.5760,-2.6733,-0.2124,-2.3012,-0.9843,17.0608)
(0.7176,2.3808,-1.4451,-1.8348,0.5988,18.2798)
(0.9138,0.1221,-2.0154,1.2109,-1.0870,7.8856)
(0.8622,-1.1525,-0.8777,-0.5456,-2.4580,-14.5694)
(1.4946,-1.1159,-2.4053,-1.8572,-1.9324,9.8765)
(-0.2609,0.1124,1.1939,-1.3939,1.8039,4.2043)
(-0.9515,-1.1755,1.3541,-0.2130,-1.4532,-5.3433)
(-1.9984,2.6545,-1.9871,2.3930,-1.0243,0.1706)
(-1.0607,0.0745,1.5567,-0.4227,1.5740,-12.0360)
(-2.8017,-2.6821,-1.4352,1.5664,-1.6108,9.5858)
(1.2017,-0.5097,2.4106,-2.5577,-2.5947,-18.6089)
(1.6954,0.5942,-0.8132,0.1295,1.4307,2.1670)
(-1.3416,2.1524,1.7187,-0.2942,0.2277,5.0149)
(-0.0954,-2.7356,-0.8834,-2.2122,-0.1884,-25.3730)
(-0.7649,0.1562,0.9075,-2.2830,-0.5101,-2.1330)
(1.3905,-1.4949,0.6974,0.9397,2.0119,12.5440)
(-1.0362,2.7881,-0.4858,0.4791,0.1390,0.0590)
(1.1376,-1.0297,0.2076,0.1383,-2.5962,-16.2462)
(-2.2159,-1.6455,0.5864,-1.5083,-0.5361,7.5752)
(0.5624,0.0914,-2.8245,-1.2549,1.9337,-1.6629)
(2.8618,1.7431,2.0767,-0.1857,1.3541,11.2060)
(0.4044,2.1144,-0.0381,-2.7413,-0.6848,2.5156)
(-0.6073,1.3441,0.0190,-0.6202,-0.3408,-11.1741)
(0.8580,-0.1416,1.5006,0.1906,1.5002,4.3221)
(0.6362,1.3500,2.9436,-0.1803,-0.9053,13.9533)
(2.4347,-1.7726,1.4805,1.8526,0.6627,22.5933)
(-0.1911,-1.6384,0.1840,-1.2203,1.8510,-1.6848)
(2.6609,-2.8559,0.0209,0.1152,-2.0329,-3.3365)
(1.8655,1.9960,0.3591,-2.5120,2.3680,5.9434)
(-0.5033,-1.1001,-2.5608,2.3129,-0.1155,-12.2192)
(2.2658,2.0943,-2.6894,0.4366,2.1743,9.0104)
(2.9844,-0.1937,0.4859,-1.7518,1.4934,1.1041)
(-1.4734,-0.2666,-0.3168,1.1205,-1.8762,-10.6425)
(0.6788,-0.4498,-0.5935,1.4791,2.1235,18.8677)
(-0.2448,-2.9160,-2.8186,-2.5175,-1.8123,-9.7869)
(1.3893,1.5123,-2.7915,0.9381,-1.1122,7.8043)
(2.0732,2.2437,0.7617,-1.1484,2.4924,-9.4747)
(2.0636,-0.2175,0.9451,-1.3538,0.3807,9.4947)
(1.6630,-1.6815,-2.0322,2.4024,2.2819,-9.8357)
(0.7172,-0.5509,-1.5216,-2.3871,2.8334,1.5515)
(1.0464,-2.3724,1.1017,2.6179,-1.3120,7.2025)
(1.9934,1.3988,1.4740,1.3704,-1.0686,17.7490)
(0.0147,2.7506,-2.9574,2.5612,-2.6356,-8.3527)
(0.5086,0.2872,0.0724,-2.7690,-2.4282,9.1871)
(1.3390,-1.0617,0.7077,2.5774,-1.4901,-6.7813)
(-1.6762,1.8715,-1.2557,-0.9922,2.7755,-10.6201)
(-0.6546,0.1133,-2.7928,-2.2028,0.7783,21.0603)
(2.8392,-2.1569,2.3285,-2.1110,0.6972,3.5000)
(-0.7611,1.6515,2.6023,-1.8087,-0.5321,3.6852)
(2.1174,1.8422,2.9958,-2.7461,1.9035,-15.9629)
(1.0213,-0.9490,-1.6038,-1.9674,-2.6817,-1.0685)
(2.7771,0.2800,-2.8525,1.9582,2.2907,33.4132)
(0.0437,0.6432,2.0653,2.7584,1.1306,-6.0368)
(0.4170,0.9737,-2.4686,-1.1394,-1.5562,-0.1317)
(1.5144,-1.7676,2.3273,0.7490,-2.4683,-3.7412)
(0.0137,1.4697,-0.8635,-1.7238,-1.0200,-9.3723)
(-1.2701,0.4605,-2.5107,-1.9907,2.7725,4.2070)
(-1.1886,-1.7803,-1.2827,2.7775,2.4922,9.7190)
(-1.8855,0.4600,-2.4790,-2.1772,-1.5914,-1.5455)
(1.7980,-1.0616,2.9481,2.3822,-1.9859,4.3552)
(-2.6442,2.7056,-2.4076,-2.9766,-2.3679,2.4893)
(-2.3644,2.6172,2.6295,0.1506,1.7317,9.6854)
(1.1624,2.1334,-0.1850,-1.7294,-2.0152,0.0092)
(2.6153,-1.9096,-1.1873,-1.3611,-1.8977,-10.5202)
(1.1888,-0.8829,1.7385,-0.8974,2.5928,33.2314)
(-1.1741,0.4467,0.0834,0.8757,2.3342,5.2121)
(-2.7868,-1.9822,-2.8791,-0.9976,-2.0756,1.8496)
(-0.5203,-2.3302,1.0429,0.5029,-2.1203,-5.4308)
(-1.8154,2.6728,0.8186,0.5811,0.1075,10.8038)
(-0.0924,0.9512,-2.9511,-1.7381,-0.3091,2.5830)
(-2.4323,-2.9355,2.7733,2.2619,-2.2143,-0.0441)
(-2.9584,1.7278,1.3802,1.6360,0.6649,-0.2098)
(-1.3882,-1.0950,0.0014,1.5476,2.4213,4.1016)
(-0.8812,2.1079,-1.1201,-1.6935,1.1547,2.3313)
(2.0845,0.5425,0.2078,-1.4269,-0.8752,7.4519)
(-2.4952,2.3196,2.1886,-1.7021,-1.2676,-6.9642)
(-2.4365,0.9937,-0.0734,2.1821,0.9896,7.1478)
(0.2630,2.7613,0.6099,-0.8006,1.4030,-3.6195)
(-2.4368,-1.6523,0.9278,-0.7466,2.2940,-4.3506)
(-0.5187,-2.0879,0.2672,0.5908,2.7087,3.3271)
(0.4095,-1.2389,-1.5036,0.9419,1.4748,16.1232)
(-2.7331,0.0953,-1.9933,2.0268,0.4267,7.7410)
(0.0557,2.0896,-2.2389,2.2649,-2.7295,6.8018)
(-1.2266,1.5698,0.9698,-0.5151,-1.5651,-11.2344)
(-2.3414,-0.2787,-0.3861,0.3259,-2.4373,-5.5416)
(0.6210,-1.5298,2.7544,-1.3482,1.7495,-3.5014)
(0.3350,-1.9764,0.6646,2.5533,-0.8351,-5.7783)
(-1.3644,1.9625,-1.1984,0.8167,1.7421,8.5151)
(-2.3546,1.0091,-2.2118,-2.6045,2.6624,11.3263)
(-1.2192,1.9333,2.2020,-2.4609,2.9005,26.0180)
(0.6455,-2.1377,-1.6573,-1.1261,1.7067,-0.9877)
(0.7433,-0.0047,1.8124,0.1322,-1.7192,1.7634)
(0.7167,-1.1855,-2.5621,-0.6498,-1.7549,3.1296)
(0.7993,0.1550,-1.7799,0.6831,-1.6800,-0.5651)
(1.4811,2.2400,-2.6982,-2.4256,2.1109,4.7668)
(-2.5793,2.2383,1.5864,1.2296,2.9694,4.5448)
(0.9723,-0.7252,2.6036,0.2410,2.3053,8.2261)
(-0.6874,-0.5610,2.8606,0.2077,-1.5950,-17.3696)
(-0.7802,0.3273,2.9835,1.7928,-1.5323,5.0896)
(1.7775,-0.6676,-1.0546,2.9137,1.1052,14.7965)
(-1.2315,2.1171,-0.7072,0.4400,0.8844,12.5486)
(1.9583,1.4398,1.5635,-1.1260,1.4870,2.8507)
(1.7071,0.1858,-0.3662,-2.0933,-0.6582,-15.4480)
(-1.3457,-1.7993,-2.1579,1.5768,1.7788,-6.8967)
(0.2147,2.8752,-2.0694,-2.9534,-0.9515,17.9668)
(-1.8914,-2.5573,2.9848,2.9841,-2.9215,-4.4576)
(-0.2549,0.9892,2.0148,1.7218,2.1413,1.3698)
(-0.3024,1.6781,-1.5007,2.2320,1.4381,13.5182)
(1.3728,2.4838,1.8829,-1.4391,0.6237,16.2559)
(-1.4251,0.7813,-2.4516,-0.2155,1.9436,8.6348)
(0.3161,-0.4707,-2.6832,2.5063,0.1404,20.1870)
(1.1473,-0.9652,2.0945,1.1844,1.6172,-6.9491)
(1.7944,0.3163,1.3964,1.6635,0.1399,9.3195)
(-1.0043,0.6138,1.2984,2.5316,-0.6760,-9.8452)
(0.5762,-1.9531,-1.8859,-0.1997,-1.6763,-24.8886)
(2.7274,-1.1343,2.2319,0.2543,2.1672,2.2296)
(-0.0787,1.7243,1.3506,2.4868,-2.3471,9.1614)
(2.3271,-0.3012,1.4874,-1.3101,-2.6419,-0.8156)
(-1.0291,-0.8223,-0.3626,1.2082,2.9703,3.4995)
(-2.9338,0.8744,-1.7092,1.3304,-1.4866,-1.2747)
(1.5655,-0.0181,1.6466,-2.0696,2.0360,3.7038)
(0.7048,1.4073,-1.2825,-1.3351,2.0882,-24.0905)
(0.9575,-0.2753,-0.4045,-1.3630,2.1518,2.2912)
(-1.5233,2.6866,1.4100,2.0280,-2.3896,-8.4288)
(2.5909,1.8564,2.6831,2.8627,-1.3989,5.3848)
(0.2144,-2.0611,-2.4647,1.6491,2.2187,-3.8229)
(-2.7498,0.4689,-0.5693,-1.4671,-1.2755,8.3316)
(-2.9229,1.3939,-2.2914,2.9500,1.8777,2.5990)
(0.0879,2.5926,-0.2467,1.1093,0.7120,-1.1752)
(1.8886,2.9977,-0.1755,-1.8988,-1.1266,23.5616)
(1.7570,-2.2386,0.8890,-1.4758,-2.3000,-5.7153)
(0.8408,2.9195,0.2354,-0.4551,2.6619,12.0330)
(2.9423,1.9687,-0.9960,1.2152,-1.2657,16.5391)
(0.2230,-0.7449,2.4585,0.3545,-2.0943,-10.7162)
(-1.1940,0.7984,1.1028,0.0395,0.4421,3.4778)
(0.2089,-0.7938,-2.3981,-1.6788,0.2580,8.1442)
(-1.5386,1.7104,-1.7789,2.9153,1.1011,20.1706)
(-2.5479,-2.2607,-0.3071,2.8993,1.4530,0.3119)
(-2.6673,0.8972,2.5224,-2.0420,-2.0609,7.2456)
(0.2009,-0.9782,-2.1067,-1.9322,-0.0488,-4.9776)
(1.7824,-1.9832,1.0878,-2.1830,0.1923,-13.2239)
(0.6004,1.6857,0.0595,-0.9529,-1.2488,-11.4354)
(-0.7783,1.6046,-2.0274,-1.2176,1.6058,-5.8540)
(0.5165,2.6650,-1.5086,2.8938,1.8803,14.3739)
(1.0397,0.0567,-1.9201,-0.8601,2.9443,6.3935)
(1.1668,-0.9294,-0.4472,-0.9950,-1.2293,15.2977)
(-1.5191,-0.6213,1.9915,0.4701,2.6487,2.4162)
(-2.0736,-1.5896,2.1715,-0.3916,-0.0567,0.2773)
(0.4400,2.1226,1.4924,-1.4388,1.0259,6.2973)
(-2.8489,2.2316,1.2301,1.1102,-2.3532,-6.6020)
(-2.5542,-2.7159,-2.8058,1.7608,2.5177,0.2697)
(-2.5036,0.8189,-2.1505,0.5444,-1.3899,19.5047)
(-0.6328,0.1115,0.1953,-0.5614,-1.8388,5.4480)
(2.6216,-1.8502,-1.8973,-2.2529,-1.4368,-3.9848)
(-0.3826,2.6686,1.7634,1.6213,-2.5394,-8.0894)
(0.9772,-0.7512,-2.2344,0.1954,-2.1146,0.4467)
(0.6421,1.9907,2.2718,1.9394,-2.8565,-11.3088)
(1.8805,-0.2877,-0.4999,0.9713,1.7763,0.7942)
(0.1931,1.8034,2.6553,-0.8229,-1.4315,9.2074)
(2.3580,2.1473,2.9829,2.7639,-2.8929,11.3451)
(0.2472,1.8552,1.8082,1.9747,1.0283,15.9728)
(-2.0631,1.7454,-2.7642,-2.5803,-2.0377,-0.0693)
(1.1676,2.7832,-2.6754,-2.5190,-1.1764,1.1093)
(-0.0759,-0.2601,-1.9133,-2.3047,-0.1339,-21.2640)
(2.3603,-2.8882,0.3276,1.0137,1.8282,11.1087)
(1.2050,2.8674,2.8819,1.1435,2.9796,3.2947)
(-1.7107,0.3220,1.1848,0.6983,1.2700,12.0123)
(-0.3366,0.3201,0.1498,1.9378,0.5711,4.6119)
(2.9097,1.3517,2.6890,-0.8896,-2.7586,8.0762)
(2.2567,-1.2458,-0.5466,-0.0225,-2.9300,-1.3450)
(-2.1769,0.3948,1.3147,-0.5139,-2.6775,-10.6805)
(-0.7073,1.4172,1.9375,1.7381,0.6940,2.1936)
(1.6132,-2.0443,-2.4152,0.1118,1.0253,11.2341)
(-1.8442,1.1749,1.2798,2.3217,-0.4794,-6.5716)
(0.6860,2.9721,-0.7756,1.7740,-0.1253,-7.4220)
(0.5121,-1.7976,0.2898,-2.9091,-2.5336,-0.4237)
(-0.0623,2.2487,-1.8983,0.9242,2.6707,28.6913)
(1.4642,-0.1242,-0.4374,0.3349,-2.4133,-3.4538)
(-2.6768,-2.9732,1.4171,-2.2338,0.2547,3.4049)
(-0.7886,0.5730,0.9342,-2.0355,1.2773,-0.0422)
(0.7920,-1.5358,2.1015,-1.3512,2.8572,3.2066)
(-2.8209,-0.1446,1.1307,0.4026,-2.4872,-0.4236)
(0.3411,0.9134,-1.8323,0.3160,-2.8286,2.9280)
(2.2911,-2.9426,0.4858,-0.4199,-1.3876,-11.4919)
(1.0867,-1.8946,-0.5005,1.7302,-1.8573,7.5973)
(2.5120,-1.5876,1.7386,0.4763,-1.9604,-11.9004)
(-1.7749,1.7313,1.1927,-0.5354,0.5854,6.0158)
(-2.7024,0.7671,1.8591,1.4580,0.1913,-7.0513)
(-1.0226,1.4287,2.7566,2.8763,-0.7691,17.4907)
(-2.8267,-2.9480,2.1745,-1.1608,1.9219,14.3743)
(1.1975,2.8747,1.7792,-0.9182,-1.0952,-9.1565)
(1.6676,-2.6104,1.2483,0.9093,-2.2939,-15.4790)
(1.7969,-0.2949,1.1529,-2.5445,-2.9560,5.4274)
(0.4549,-1.2745,-0.0770,-2.4908,0.6582,4.0666)
(1.1617,1.8748,-0.8216,1.7798,-2.9679,-7.5997)
(-2.9391,-2.3775,2.7889,0.9350,-2.3083,2.2686)
(-2.8761,0.8284,0.0592,-0.0544,-2.4041,7.9358)
(-1.7968,1.2360,-1.0025,-0.0538,-1.0975,4.8389)
(2.4040,-0.7966,1.9558,2.3036,-2.1837,-12.1810)
(1.4659,-2.3515,-2.9279,2.0031,1.8860,10.6400)
(2.9499,0.1568,2.2490,-1.7780,-1.7229,8.8920)
(2.6223,-1.7574,-1.9461,2.4947,1.4479,11.7637)
(2.5677,-2.3140,-2.4721,-2.8694,-1.6699,-3.9427)
(1.2773,2.8932,-2.6383,-2.7322,2.8663,19.1186)
(-0.7362,2.2709,1.4989,0.7229,-1.3603,-18.3432)
(-2.9473,0.7322,0.3897,-0.0987,0.3347,-4.3759)
(0.5901,-0.6971,-2.3454,-2.1965,-1.3668,-27.2195)
(1.1057,-0.5199,-0.2085,1.5207,2.3732,0.2046)
(2.7620,2.8709,2.8879,-1.2747,-2.2154,2.2695)
(-2.4300,2.5260,1.6011,-1.7893,0.4618,8.0451)
(2.0824,2.2272,-1.9400,-1.9845,2.6679,9.2585)
(1.7918,1.1249,-2.1431,-0.1818,2.8648,-1.4428)
(2.8832,-2.4411,0.4484,1.7443,-1.0343,9.8019)
(1.7387,-2.8238,2.0215,-1.7909,-2.2846,1.3235)
(-0.8465,0.9310,1.5252,-0.3360,-2.4515,-12.9532)
(2.3029,-0.6657,2.6276,-0.6006,0.4089,8.0732)
(1.7601,-2.2447,1.6386,0.8275,-2.4125,-11.7385)
(1.8894,0.8779,0.6729,1.0479,-1.5800,-6.3337)
(1.5663,1.9660,-1.7278,1.3281,1.3120,7.3134)
(2.6520,-2.8976,2.0563,-1.3901,-1.4370,-16.8754)
(2.6726,-1.3968,2.7951,1.1508,-2.8363,-8.8347)
(0.5272,1.7422,2.6529,-2.9649,2.2736,-0.0437)
(2.0785,1.2917,-1.3028,2.6006,-2.1942,4.9255)
(-2.0941,2.1070,-0.1006,0.8005,-1.7853,-7.7843)
(-2.8221,1.3490,0.7248,-0.9927,-0.1571,-3.1880)
(2.9137,-2.5808,0.8518,1.9075,1.5418,18.6189)
(-0.8378,-1.3007,1.5202,1.3017,-0.0816,6.5491)
(-1.9384,-1.1943,-1.8218,0.0732,2.7366,3.7150)
(-1.6937,-1.1485,-2.3359,0.9161,-0.6900,7.0199)
(-1.7024,-2.5370,1.5944,1.8998,0.5898,-0.0573)
(-1.8295,-0.4071,-1.1202,-0.0013,0.1011,3.5005)
(-0.0664,-2.6954,1.1878,-2.6222,2.0460,5.9726)
(-2.1141,2.0161,-0.7727,2.7079,1.7356,9.7126)
(2.3593,0.5085,-2.3524,1.8419,1.8072,12.5963)
(-0.8272,-0.3330,2.5015,-0.6915,0.0733,7.4920)
(0.5640,0.6985,2.6329,-1.9288,-0.1453,-6.9333)
(-0.2284,1.6544,-1.2277,0.2411,-0.2072,9.2008)
(0.5866,-1.3744,-1.2119,-0.8859,-2.6301,-14.2769)
(-1.3122,-2.9656,-2.7178,1.2745,1.4629,13.8606)
(0.8913,2.4683,-2.1842,0.1043,-0.5730,6.4484)
