(3.7792,18.7546)
(-2.0165,-5.9760)
(-6.9219,16.1680)
(5.2334,36.0420)
(3.8367,17.0304)
(6.5691,46.4181)
(7.2602,26.4453)
(-2.2853,-4.9626)
(6.1239,39.2046)
(8.6352,37.5133)
(-5.4138,-2.5802)
(-6.1616,5.3228)
(1.7418,16.1407)
(0.4940,18.9280)
(6.4260,39.6570)
(3.8736,18.2837)
(-6.7076,-3.4409)
(-7.2930,-2.1355)
(-8.4791,-3.1302)
(8.9499,47.9123)
(-5.6013,-11.6209)
(2.0262,16.2746)
(-0.9451,12.3831)
(-1.1187,-6.3502)
(-9.6088,15.6632)
(-0.4614,9.3284)
(8.2384,39.6837)
(-4.9865,3.4095)
(-7.1483,-15.5524)
(-4.0480,1.1649)
(4.5694,27.0365)
(9.0908,34.1547)
(2.3119,16.6632)
(0.6946,19.2303)
(-2.2164,-6.5130)
(-3.9770,-11.2829)
(3.7274,16.3707)
(5.2875,34.5210)
(4.2556,12.4020)
(-6.4732,2.7167)
(-7.1757,-2.5336)
(6.1420,29.7950)
(-4.8672,-7.1811)
(6.9147,54.3050)
(-8.1470,-17.4981)
(1.1896,18.2024)
(1.2813,9.8296)
(-8.6499,-2.0056)
(-6.2465,0.7567)
(0.8698,7.9737)
(-5.3494,-6.5984)
(3.0509,23.2051)
(4.4908,21.4690)
(-2.8385,-4.0831)
(-8.3243,-0.1763)
(7.0192,37.0894)
(-1.6470,-0.3602)
(-6.3848,12.8172)
(1.1416,3.8120)
(4.8829,28.9560)
(-0.0517,6.0542)
(0.1803,10.3660)
(9.2035,58.8140)
(-0.5477,13.8629)
(-1.6505,-9.4512)
(-0.1954,1.7125)
(6.8147,32.2204)
(-5.2377,-3.7245)
(-7.6771,-1.5666)
(6.0849,17.6841)
(0.7106,6.5507)
(0.0035,-0.5982)
(7.8897,41.4717)
(-0.8310,5.1757)
(-6.9994,-3.1975)
(5.8877,31.7418)
(-7.8276,-10.3906)
(0.7608,3.0506)
(-1.3167,2.6052)
(6.7490,44.2092)
(7.9587,40.6726)
(-8.0766,-4.2700)
(-3.0264,0.9673)
(7.8355,44.3698)
(-4.0868,11.7057)
(5.2744,27.3812)
(-0.5339,2.7954)
(-3.2441,-4.5999)
(4.7499,12.8446)
(-0.1698,2.6803)
(0.8351,3.3972)
(-8.1138,4.2182)
(7.7056,42.1550)
(-7.7124,1.2109)
(8.2502,40.3554)
(5.5443,39.2896)
(-6.5142,-5.6586)
(5.5197,24.8086)
(-0.3251,17.0109)
(6.1173,35.1475)
(-4.8741,-26.1087)
(-3.7936,-1.8230)
(-3.1386,-12.3504)
(-1.8900,-1.5356)
(4.6233,34.5398)
(-5.6785,-21.3058)
(-7.4963,-11.1728)
(4.2900,21.1903)
(1.5351,18.2934)
(5.4095,26.2170)
(3.9638,17.9034)
(9.0889,40.5610)
(1.2857,3.3994)
(-0.3973,5.2473)
(-2.7318,-4.7973)
(-5.1342,-19.9471)
(9.0326,39.5454)
(-7.5888,-16.0067)
(2.6071,22.1193)
(2.3159,19.7984)
(7.6302,47.5862)
(-2.1665,9.6345)
(2.0984,-0.7308)
(-6.7602,-14.4228)
(-4.5027,11.6294)
(-6.0764,-7.5755)
(-9.4179,-11.5255)
(7.8914,46.9644)
(8.7294,51.1401)
(-4.6927,-12.1595)
(5.6599,25.8725)
(-9.6946,0.0156)
(-8.6301,-18.0507)
(-6.4002,2.5774)
(2.6579,14.9726)
(-7.6362,-12.7040)
(4.4059,18.0567)
(-1.5119,8.3187)
(0.6936,9.7273)
(0.9505,14.9215)
(-6.5928,0.3367)
(-8.8855,-4.3982)
(8.7831,35.1801)
(-7.9659,-4.3284)
(-1.1690,4.5611)
(-7.9923,-8.1495)
(3.2169,17.5570)
(9.7957,54.6697)
(-5.2800,-2.9658)
(-2.9926,3.8211)
(9.4029,37.2525)
(3.6624,14.7532)
(-4.8038,-7.4299)
(-0.4343,11.7183)
(-5.8466,-20.1008)
(9.6621,58.4303)
(-6.9066,-8.5748)
(4.1342,20.7920)
(-5.4634,-15.2231)
(-4.5267,-5.3283)
(0.6825,2.4493)
(-2.0338,-3.7159)
(-0.3176,16.2009)
(3.3695,16.6925)
(3.4608,14.0308)
(4.0381,14.0728)
(-5.5165,-17.2475)
(3.1316,10.7213)
(8.1580,48.2215)
(-8.9224,-2.6085)
(0.9258,12.4266)
(-4.4754,3.5991)
(0.1272,9.9625)
(2.1592,11.3331)
(-8.3560,-0.6662)
(7.2508,32.5582)
(-4.4282,-1.8736)
(-6.9495,-7.9123)
(-7.3138,-1.6720)
(9.9194,43.1496)
(-7.3994,0.0928)
(-9.6548,-3.3069)
(-9.8549,-8.0899)
(-4.1951,-8.9638)
(-2.8873,4.4966)
(-2.1743,2.2403)
(-8.0188,-4.2483)
(-7.3807,-7.4513)
(2.9247,12.0530)
(-9.5098,-1.6157)
(-4.7144,-8.9680)
(-8.0335,-14.2489)
(4.9011,19.1838)
(-1.6168,-4.8759)
(8.7465,53.4092)
(-9.4620,-14.0356)
(3.1553,17.8835)
(5.2338,24.1106)
(9.7818,42.3241)
(-1.5733,-9.0090)
(-8.7402,-6.5166)
(-8.9036,-5.6265)
(-3.6752,-5.2325)
(-9.4638,5.0189)
(-4.4857,8.3161)
(-1.8779,-10.7150)
(0.9324,8.8560)
(-0.1627,3.5039)
(9.3055,53.6100)
(-6.2488,-3.9739)
(2.3588,22.5447)
(-5.5374,-4.7631)
(-3.6710,-4.1399)
(-7.3648,-8.4711)
(9.6504,58.1314)
(-8.7707,-12.7589)
(-8.0648,7.9375)
(-2.8509,-7.4046)
(-7.1205,5.6426)
(4.5149,23.8405)
(7.2632,44.5923)
(-1.0190,-5.1091)
(8.8257,43.7374)
(-4.3253,-2.8169)
(-6.9191,-6.5288)
(-0.7406,-0.1388)
(8.2991,44.9366)
(7.5580,38.1966)
(5.3518,24.3247)
(2.0275,13.9666)
(-3.8253,3.3377)
(-6.1746,5.9262)
(-7.0725,-15.7586)
(0.1828,7.1031)
(2.7742,-1.2155)
(9.7763,56.1686)
(5.5124,29.0724)
(-0.5296,-14.0453)
(-3.6364,5.8395)
(-7.6620,-22.9147)
(8.4252,46.9693)
(8.0030,51.4023)
(-2.3175,-8.4850)
(5.6655,27.4092)
(3.6566,8.8802)
(-8.7850,-2.9498)
(5.3072,21.9108)
(2.8567,11.8314)
(3.2644,8.6171)
(5.1431,8.3363)
(7.5582,52.0009)
(-1.5201,-13.8738)
(6.1036,23.5148)
(4.1254,29.4937)
(-3.5452,10.4011)
(-3.9788,-3.0883)
(-4.3081,-17.1992)
(-0.9665,12.1418)
(7.1686,44.9397)
(3.3446,11.6399)
(-6.1089,-1.7564)
(-7.9155,-21.7367)
(-4.9064,-7.9631)
(-4.5210,-6.7648)
(8.6175,56.6458)
(-1.2340,-6.5375)
(-5.5383,-12.5842)
(-8.7310,3.8556)
(-0.7412,9.5936)
(-7.0463,-7.0131)
(9.9782,47.4818)
(9.3362,44.1523)
(2.4961,10.5178)
(6.8845,24.1603)
(6.5613,33.5318)
(-1.2476,6.8747)
(-0.2696,8.2530)
(5.9620,36.5304)
(5.0815,14.0694)
(4.4219,26.5889)
(6.6266,24.6072)
(8.4967,36.1967)
(-1.7594,-4.0198)
(7.1560,33.3113)
(2.2464,18.1803)
(-7.6604,-12.5879)
(-0.1875,-6.2871)
(-7.5905,-21.6456)
(-6.6812,-6.0887)
(-5.2017,9.3241)
(-6.9893,-13.7820)
(-4.7410,4.6181)
(2.9470,16.7340)
(-8.8214,-1.1095)
(6.8107,34.3909)
(-9.2681,-7.2359)
(-8.6783,-1.1887)
(3.2996,26.9744)
(9.9873,48.6799)
(-0.1720,8.7015)
(-7.8004,1.9414)
(0.6711,19.3180)
(-5.2628,-1.2272)
(-2.0839,4.0439)
(-7.5248,0.7148)
(7.6366,33.2994)
(0.3212,-4.3467)
(-0.6839,5.9025)
(4.3467,19.7788)
(-0.2223,19.0740)
(5.5158,17.0984)
(-1.7172,11.2580)
(4.8711,24.9584)
(-7.2098,-4.2351)
(-0.9292,6.1540)
(6.7677,49.1737)
(9.1199,43.5161)
(-8.1100,5.3310)
(-2.9133,-6.7712)
(6.5948,35.2918)
(-1.6064,8.8139)
(-2.2387,-6.8350)
(-4.4433,-6.5473)
(-3.5652,-3.6523)
(-1.3997,-8.1421)
(-8.4670,-9.1195)
(-1.8174,16.2834)
(0.4178,8.5607)
(4.5895,36.2175)
(-5.7757,-4.5939)
(-7.9014,-10.2075)
(5.5616,49.0576)
(-1.5520,30.5694)
(0.8935,8.3800)
(2.2553,-6.4120)
(-6.7135,-13.7224)
(-7.9721,0.6646)
(-1.5185,-0.2096)
(-1.7466,-6.1563)
(-7.8186,-8.5402)
(-6.8252,-12.4829)
(1.5577,0.8164)
(2.3697,19.1726)
(1.2360,14.5735)
(1.6848,10.9363)
(4.1590,25.1511)
(9.8073,50.1716)
(9.8514,67.9694)
(-4.1274,-4.6514)
(-8.5965,8.6656)
(9.8933,48.8551)
(1.0235,13.4670)
(9.5718,49.5792)
(-2.0129,3.8291)
(-6.9742,0.2795)
(5.9666,22.3605)
(9.2366,46.7558)
(3.6076,20.7537)
(3.9712,16.6994)
(8.5368,51.0496)
(-2.0286,-3.1465)
(-0.1866,-2.6707)
(-3.7140,2.1371)
(7.8685,43.5386)
(-1.0327,-14.5510)
(6.8655,33.3496)
(-4.3262,-2.9848)
(6.0903,10.2239)
(-9.0748,-3.1425)
(2.7020,2.7618)
(-5.2314,9.8800)
(8.9897,35.3807)
(5.1984,26.5247)
(2.0835,14.4529)
(7.3921,48.9911)
(9.5174,47.1315)
(-0.0584,20.3905)
(-9.0371,8.5901)
(-1.7584,-2.6329)
(-5.4759,-12.7923)
(-9.5978,0.8125)
(9.7794,51.0929)
(-2.6432,-2.1242)
(7.2896,33.4193)
(3.6885,19.3896)
(-5.0173,-12.6183)
(-2.4856,-2.3995)
(-4.7126,-0.1279)
(8.4225,44.4937)
(-7.7741,-12.2598)
(2.0161,11.0041)
(9.5878,47.0666)
(2.8165,17.2238)
(-4.5340,5.0350)
(0.5133,14.5608)
(4.0290,4.9747)
(8.3502,57.5417)
(4.1203,11.0323)
(8.6858,45.0009)
(-2.4139,-7.2253)
(9.7729,49.0828)
(8.0517,51.6229)
(-3.6849,-3.6695)
(5.6138,41.5221)
(3.0208,17.6387)
(6.5482,35.0182)
(2.2762,3.8479)
(6.0106,31.5129)
(9.5022,50.3929)
(7.8632,33.7255)
(-0.3142,10.3539)
(-5.4041,-4.9027)
(2.5955,19.0813)
(2.0185,21.0129)
(-8.4215,4.2324)
(-9.6787,3.7746)
(-7.9946,-10.0107)
(1.1558,18.7575)
(8.7407,49.6067)
(9.7173,55.3863)
(4.8000,24.7720)
(0.2003,4.9421)
(-9.7917,7.2909)
(5.6165,33.4067)
(2.4225,6.4824)
(-1.6125,-4.3697)
(8.0443,41.7573)
(-1.7495,-9.4794)
(0.4039,5.1968)
(3.8533,13.9877)
(8.6280,51.6847)
(-5.5804,-12.4803)
(4.3506,12.3939)
(-9.4376,-3.9646)
(1.1726,3.8061)
(7.6032,37.2467)
(-5.4457,2.4567)
(4.7862,30.8130)
(6.2611,31.3044)
(-7.0316,-9.2079)
(4.2427,14.3411)
(-3.9899,-5.7186)
(-8.4961,6.3979)
(-1.9479,-2.8860)
(8.5663,54.7199)
(9.9347,64.2150)
(-9.7554,-14.8472)
(2.0669,10.7713)
(-8.1694,4.5759)
(6.2432,42.4468)
(-8.3251,-10.5622)
(2.7729,24.3171)
(2.6281,12.2020)
(-3.6787,2.9897)
(7.4122,40.5677)
(2.0665,9.6432)
(-3.7821,-10.4821)
(-8.3460,-1.9400)
(-4.7132,-17.2652)
(4.4941,19.3274)
(-4.7718,-15.7995)
(-7.8043,-10.2969)
(3.7161,4.5012)
(4.8140,19.2776)
(1.9002,15.2886)
(-2.1060,-0.5881)
(-5.6603,1.5185)
(2.5303,22.1004)
(-0.8597,-6.3118)
(3.5694,7.2528)
(-9.4416,-16.0532)
(-1.1367,9.8628)
(-6.2996,-2.2754)
(2.8442,21.5819)
(0.1135,5.0033)
(-8.2852,-2.3251)
(6.7997,30.9364)
(9.0506,33.1285)
(-7.4520,-20.8929)
(3.0063,21.7140)
(-8.9031,6.0747)
(-7.4394,-7.5540)
(5.7160,45.7035)
(-9.3514,-20.3012)
(-1.2836,0.9344)
(6.1490,34.6686)
(-2.0989,-6.9252)
(-2.5634,18.6716)
(-5.6313,-13.9132)
(7.5709,35.3308)
(6.2950,25.4690)
(-9.7987,13.3796)
(9.4019,42.0232)
(2.1992,18.7063)
(-9.7574,-10.6531)
(-0.1596,7.9278)
(2.0021,1.6892)
(-1.4510,3.5313)
(1.6306,14.2821)
(-0.4187,-5.2325)
(-0.1041,10.7526)
(-7.6468,-3.0449)
(-5.1427,-1.6382)
(-2.8908,-3.9599)
(0.4631,2.5653)
(-0.6926,2.4936)
(-5.6035,2.4225)
(-2.8356,-8.6748)
(9.0196,56.0896)
(8.3158,30.3687)
(-2.2949,-3.7094)
(-1.3962,3.6370)
(-6.8804,5.4805)
(-7.9619,-7.6189)
(8.8123,42.8520)
(-4.8065,-5.7438)
(1.7420,13.6754)
(6.9892,42.0407)
(1.6942,9.4561)
(-0.8904,-8.6648)
(-8.0413,-18.1220)
(-1.2532,5.4691)
(-6.2436,2.7893)
(5.1319,23.3233)
(-3.7675,4.0421)
(-1.0012,-8.1068)
(-9.3521,-6.4436)
(8.9091,41.9951)
(6.9618,40.8598)
(9.1650,46.2857)
(6.8545,36.5196)
(1.1085,22.0899)
(5.4669,19.2959)
(8.3856,47.0915)
(-8.9431,-20.0002)
(-2.1895,-1.7127)
(-6.8238,-6.1047)
(8.2084,25.9673)
(-6.1527,2.6142)
(0.8689,5.8205)
(-1.4423,3.0847)
(-9.5689,-20.8216)
(-6.5592,-7.9891)
(1.1271,-2.4218)
(1.1364,9.3233)
(8.2774,40.4187)
(3.1297,18.2823)
(-8.4701,-15.2498)
(-5.3646,-15.1239)
(1.0413,2.4350)
(-1.3514,2.9399)
(0.9947,9.7670)
(7.6493,30.0409)
(-5.6929,-16.2092)
(3.5853,27.8757)
(-7.5871,-3.9492)
(2.6120,20.2025)
(-8.7460,-4.2892)
(6.1428,41.7497)
(2.6664,19.6864)
(4.1186,33.1347)
(-8.2745,-16.9772)
(1.3649,8.7904)
(-3.0981,-2.4392)
(2.8634,26.3769)
(5.1839,18.9643)
(-1.4504,4.5159)
(7.6032,44.8482)
(2.1369,21.3377)
(-6.0183,-9.4081)
(4.4893,29.4989)
(5.2332,39.4341)
(-9.3837,-4.1563)
(-3.1926,10.7708)
(9.4207,43.0086)
(8.6383,37.1400)
(-3.8016,0.8231)
(1.8218,14.0669)
(1.4658,19.2672)
(-2.7638,-3.5337)
(-0.7132,12.4719)
(-4.0990,0.5364)
(-1.9125,-5.6465)
(7.1542,38.0666)
(0.6529,17.9154)
(1.8738,17.1864)
(5.6661,23.5974)
(8.1329,47.3762)
(-3.3213,-4.3312)
(-1.7050,3.1022)
(-5.6209,-12.5412)
(5.4948,27.1082)
(3.5874,19.9037)
(3.2421,17.3811)
(5.5332,27.1413)
(-0.7793,-0.4475)
(7.0770,43.4173)
(4.0260,23.7590)
(9.6087,57.5012)
(-8.8925,-3.3747)
(5.9991,37.1856)
(-6.2938,4.1769)
(-4.1948,-14.5284)
(-1.6607,-7.0942)
(6.0830,37.3700)
(-7.2187,-2.5634)
(-1.3652,7.4469)
(-2.4203,-5.0601)
(5.6490,28.4671)
(3.8296,6.0527)
(8.5679,38.9478)
(3.0558,28.3205)
(-2.1653,1.1460)
(-6.1256,-14.2815)
(-1.4862,12.3551)
(1.4929,23.3204)
(3.7674,21.3423)
(8.1305,43.4268)
(9.6144,36.4230)
(4.4549,22.6473)
(4.2053,31.1026)
(-1.6183,2.8527)
(2.0270,5.2115)
(-9.4486,-7.2345)
(-0.0815,11.2861)
(1.4563,9.2474)
(-8.7443,-26.8442)
(8.8351,62.2342)
(2.4396,11.2304)
(-8.8079,-21.7921)
(1.0440,13.5028)
(-1.8391,9.0763)
(-4.5969,-17.5981)
(7.7082,34.0825)
(1.6451,12.9208)
(8.1873,39.2949)
(7.6199,44.5635)
(-4.1251,-4.2952)
(-5.4851,-17.6973)
(1.6923,11.0151)
(9.6912,59.3953)
(-3.9618,1.6272)
(-0.4110,11.5639)
(2.1170,15.5172)
(-5.1937,-9.4665)
(-8.7735,-7.7023)
(-0.2383,1.0435)
(-1.8490,-1.5349)
(-8.9870,-6.0814)
(-6.6889,-0.0265)
(3.6420,22.3366)
(-4.0921,-8.0913)
(-0.7196,-0.6633)
(-7.3230,8.4623)
(0.6952,2.9581)
(-7.7350,-7.0320)
(6.1527,37.9104)
(6.2316,21.9054)
(-1.0734,-0.7744)
(-8.0989,0.0938)
(-0.4550,4.4806)
(9.9570,43.4785)
(7.6284,38.4526)
(-2.7167,4.1322)
(-6.9239,-0.9778)
(8.1083,39.4496)
(-2.9757,-15.4803)
(3.8391,12.4556)
(8.5255,41.6885)
(3.6610,23.3473)
(-0.5628,13.6072)
(-6.1910,-8.6026)
(5.8132,32.4983)
(-6.0086,-3.5680)
(-9.6405,-7.9115)
(-3.2912,2.3939)
(-0.0262,8.1875)
(8.4412,44.6674)
(-9.9851,1.8813)
(-4.5256,-4.8654)
(5.0956,22.5867)
(-1.5977,-2.2026)
(6.6186,22.0791)
(2.3438,13.8501)
(3.9472,16.5754)
(1.3823,20.0380)
(-6.1187,-9.3690)
(1.1243,10.4512)
(7.5769,33.8426)
(-1.3990,5.2300)
(-7.9155,-17.8982)
(5.1688,35.5128)
(4.0574,14.5381)
(-7.4471,-8.7112)
(-5.4398,-19.8007)
(8.7906,45.7338)
(2.2097,24.3333)
(7.3458,35.3616)
(-3.1390,-15.3905)
(-8.8602,1.9270)
(7.8926,48.8292)
(-6.0402,-19.1585)
(-9.0388,-5.0684)
(-6.5407,-5.5484)
(-8.1296,-5.2502)
(0.8832,15.7226)
(-0.3056,-14.9927)
(-5.5637,-4.4055)
(-8.0415,-15.8432)
(-6.1418,1.0751)
(-7.6728,-0.0614)
(-9.1790,-9.4391)
(3.1235,15.7637)
(-1.6639,5.0108)
(5.9254,18.0252)
(4.5021,24.2466)
(-0.7674,9.0016)
(-9.6649,-7.0036)
(1.6582,21.0105)
(1.2596,19.9407)
(-1.2217,-9.0276)
(4.3191,8.9830)
(-3.0795,-13.6448)
(3.0955,14.2735)
(7.3637,26.3510)
(-4.3149,-0.5119)
(-9.9011,-1.5943)
(6.0014,35.2372)
(-6.5295,-15.2888)
(6.2921,23.4161)
(9.5514,55.1921)
(0.9932,9.2211)
(-0.5588,12.7356)
(4.2586,33.4296)
(-2.5869,-11.9934)
(8.4714,47.4432)
(-5.5714,1.7314)
(-0.3369,-3.7880)
(-9.6276,-14.1832)
(-7.0746,-25.7234)
(0.6827,1.9375)
(-7.2603,-11.5808)
(2.4840,-3.9067)
(-9.6787,-3.4901)
(-7.9858,-11.2416)
(8.5704,63.0274)
(7.7295,35.6456)
(7.8238,30.4829)
(8.9241,49.8030)
(2.7012,10.8771)
(8.7936,51.5992)
(-3.0788,-8.6631)
(5.8673,37.9753)
(-0.4153,5.8809)
(-1.6223,0.6506)
(-9.7337,-18.8385)
(-2.0638,2.2720)
(9.0745,55.3617)
(-4.5206,-18.9194)
(6.2189,24.1222)
(4.7182,32.4440)
(-7.9854,-0.5705)
(-1.7367,-26.4418)
(-0.8978,13.0405)
(6.4564,29.6737)
(-2.5120,-2.1668)
(3.7160,22.5877)
(-6.7776,0.1670)
(2.3780,19.6906)
(2.6695,14.4775)
(-4.6349,-3.7849)
(6.6722,26.5301)
(-2.3533,-8.3446)
(0.1304,14.1046)
(0.1482,10.3534)
(1.8660,9.0732)
(-9.7870,-15.1931)
(0.6750,8.2792)
(-1.1859,15.1410)
(1.8019,15.8208)
(-1.8439,-3.1010)
(8.8220,34.5355)
(-9.0301,-4.2327)
(6.5371,27.7531)
(-6.6884,-4.6112)
(-7.0071,-1.5843)
(9.4826,41.4305)
(-7.8232,-10.6736)
(6.7783,25.7696)
(-5.1184,2.7896)
(-8.8177,-6.9792)
(3.7946,19.7272)
(3.8441,23.7009)
(-6.8423,-4.8547)
(-6.6380,-4.9586)
(-5.4135,-3.3786)
(-3.4589,17.9236)
(1.9117,0.0242)
(-6.9532,0.5248)
(2.4180,29.4388)
(-2.6855,-12.6103)
(-5.8227,-3.7811)
(-4.5413,-3.4728)
(-2.0525,-2.5999)
(0.7249,3.2681)
(-6.3577,-12.0167)
(-8.8684,1.6522)
(1.4158,15.0985)
(3.1697,27.7226)
(6.5267,37.2720)
(-5.4185,-0.9115)
(6.1724,40.8878)
(4.8441,34.4852)
(7.9773,52.6269)
(3.5111,27.2338)
(7.5516,36.5660)
(2.5696,5.4125)
(7.2711,47.1116)
(5.1936,24.0409)
(3.9653,14.7002)
(5.1475,32.7462)
(4.0244,22.1302)
(7.3747,37.2190)
(-3.7543,7.0421)
(-4.5277,-15.5245)
(-1.6740,7.9577)
(-2.0941,-3.0392)
(2.5052,13.7694)
(2.9546,12.6273)
(9.2285,43.1277)
(-4.1074,-9.9531)
(5.5553,32.0540)
(3.0596,24.6921)
(-1.7561,4.2176)
(6.6764,31.8686)
(-2.0159,-9.1168)
(-8.3740,-0.5710)
(2.0964,7.0103)
(-2.7304,3.0625)
(-8.7623,1.3168)
(-6.1567,-11.2013)
(6.0190,45.5801)
(8.0302,45.1058)
(-7.3438,-9.1143)
(-2.5649,2.8190)
(6.1567,30.8334)
(-8.0748,-1.6652)
(2.4375,7.4442)
(4.3115,3.7438)
(2.2593,14.1012)
(6.9443,34.1758)
(-5.7992,-10.0203)
(9.2778,55.7220)
(5.8598,13.2269)
(-9.4410,-7.7943)
(-5.9014,4.3556)
(2.5251,16.7828)
(3.1448,14.8976)
(0.5145,6.3332)
(-8.3479,-6.1359)
(1.3452,17.5860)
(-7.4770,-1.5904)
(6.6497,32.7476)
(-7.4133,-4.0976)
(-6.0676,-5.7491)
(0.5578,2.8407)
(2.8140,9.8616)
(3.2224,-3.8147)
(2.3266,10.1509)
(3.5516,7.2333)
(5.6961,30.3206)
(-8.3662,-7.6434)
(-3.9860,-13.0692)
(7.5653,37.8046)
(4.1283,10.7236)
(6.8495,52.4556)
(4.7166,18.7258)
(2.8640,24.2692)
(-6.6145,-15.9990)
(9.1998,62.7181)
(-9.9072,-10.2499)
(5.7140,33.1904)
(-7.0522,-18.5520)
(3.0676,17.2104)
(-6.7550,-2.0512)
(5.8865,16.7039)
(-1.1024,2.8372)
(0.5222,8.8127)
(-7.2495,-13.9141)
(-7.7791,8.0706)
(5.8963,23.4643)
(-8.2910,0.4831)
(-7.7037,-16.9100)
(-0.8259,18.8648)
(-2.9380,-17.1390)
(-4.7953,-15.8489)
(-9.7542,-5.9800)
(5.5929,10.8886)
(-8.6453,-7.4285)
(6.1677,35.9457)
(-4.0285,-9.5138)
(-5.8693,-8.8838)
(3.1496,11.7923)
(-3.9418,-3.9774)
(-8.4341,7.4013)
(6.6142,39.2019)
(4.6207,33.6234)
(-7.5932,8.8804)
(9.8953,50.8949)
(2.5498,29.9010)
(-1.3361,7.5950)
(2.0157,2.7106)
(8.8114,63.8586)
(5.1641,29.1935)
(1.4427,7.8201)
(-6.8845,-17.9539)
(3.6321,2.1562)
(6.3546,26.1393)
(-2.5494,-1.1265)
(5.8977,39.6447)
(8.8373,46.1752)
(6.5815,31.3948)
(-3.3149,0.5966)
(-5.4958,12.5595)
(7.3839,38.1649)
(9.0266,35.8134)
(4.8093,22.0855)
(-5.1889,-4.5063)
(-3.9525,-12.7923)
(0.6550,11.2376)
(-3.3176,-6.7086)
(4.1631,10.7171)
(-8.4957,-14.3433)
(-4.8912,-8.7161)
(-5.7909,-8.1855)
(1.1633,9.6723)
(6.3537,39.7684)
(-2.6206,-7.2055)
(7.5097,22.8429)
(6.6125,41.7943)
(-4.2992,-8.8379)
(-1.2796,7.2045)
(-3.5938,-0.9594)
(-7.1013,-14.0656)
(-0.7265,-2.4474)
(-6.0083,-2.2670)
(1.9935,7.1419)
(-8.0276,-8.5393)
(-0.1586,-2.6942)
(-8.0140,-3.4639)
(-5.2007,4.5380)
(-9.4798,-3.6955)
(-7.1656,-7.3197)
(0.2839,5.1589)
(-0.0692,9.4087)
(-0.2771,12.9926)
(2.0976,8.9219)
(-8.8274,-11.9389)
(-2.0830,-3.2865)
(7.4781,59.7975)
(-7.0617,-6.2631)
(4.7641,26.1520)
(3.2139,7.5023)
(-8.6199,0.3817)
(6.0452,21.7402)
(-3.5630,10.4737)
(-4.5257,-6.7203)
(1.4859,7.2196)
(-8.4943,3.4362)
(8.1804,39.8619)
(1.1712,2.1696)
(-9.6891,-18.1065)
(8.0877,44.8977)
(-3.8278,4.3804)
(4.3565,24.6474)
(-5.8756,-5.1030)
(-7.2042,-9.3172)
(3.5385,11.9647)
(-0.5875,9.5006)
(8.6069,33.4151)
(-2.3294,-8.2308)
(-9.7297,5.5796)
(5.1652,21.3847)
(-2.8054,-12.6892)
(-7.0942,6.1357)
(-8.1500,-15.2904)
(-4.4352,2.3262)
(-2.5927,4.7637)
(-2.4035,12.3810)
(4.0428,11.2514)
(0.0533,0.8309)
(-0.1483,5.6526)
(7.7428,36.9998)
(4.5551,4.3314)
(-6.4415,-4.0964)
(5.1956,29.8350)
(1.5377,2.2298)
(-0.8783,5.8816)
(9.4481,44.3103)
(-8.0743,-24.6051)
(-8.4068,-6.3370)
(6.9087,41.9012)
(-6.2652,12.2371)
(2.1994,14.2822)
(9.6849,66.5364)
(9.4276,49.6145)
(4.1210,29.4169)
(0.0012,4.0660)
(3.2464,21.7429)
(3.2617,16.7344)
(-5.1995,-12.1133)
(0.6933,11.7324)
(3.4746,14.8158)
(0.6861,-1.5076)
(4.9143,12.6045)
(1.5116,10.5403)
(-4.9957,-3.4027)
(7.6245,30.8445)
(9.9679,52.4187)
(-6.5246,-1.7167)
(-3.8115,-8.1447)
(-7.7772,3.8296)
(1.2352,26.4331)
(-0.4732,0.7213)
(1.5307,3.4028)
(-7.4945,-2.1664)
(-2.2544,-13.9413)
(-0.5121,8.0808)
(-6.9732,-9.0777)
(-6.9059,15.0569)
(1.8140,7.8618)
(2.9237,33.2418)
(-9.2667,2.7351)
(8.9816,61.8539)
(-8.4357,-3.8855)
(7.4905,52.1640)
(5.9627,24.8448)
(5.0167,31.2163)
(-1.1652,9.4732)
(8.6939,41.7054)
(3.7424,28.0068)
(0.2037,3.2301)
(-4.4865,4.4323)
(-6.0783,11.1359)
(-2.6692,-7.7735)
(-2.6047,2.1286)
(-7.8728,2.7955)
(-5.4038,3.3245)
(-3.2649,-12.3966)
(1.2483,-0.7756)
(-4.6408,9.1909)
(5.6926,45.2816)
(8.1678,36.2952)
(7.2443,39.5208)
(4.3092,30.2003)
(9.6772,60.1269)
(-4.5919,-12.7860)
(-4.7371,-5.7056)
(0.1213,2.2740)
(7.9880,48.3527)
(4.7627,24.1031)
(1.8733,3.6142)
(-6.3008,-5.5406)
(-3.0695,-14.5960)
(-0.3839,-4.4186)
(-3.8240,4.5529)
(-6.5884,-22.3487)
(9.7947,56.9002)
(-7.2162,-5.2493)
(2.9308,13.3376)
(-0.0267,-2.1921)
(7.6159,38.4267)
(4.5711,23.7953)
(-3.2334,-9.1112)
(3.9315,29.6429)
(5.0254,18.9414)
(7.6551,35.2283)
(-2.1513,11.4754)
(-2.9993,-13.8203)
(-3.5922,0.2907)
(5.0645,34.9536)
(-7.9735,-13.4305)
(0.7764,-4.8862)
(5.9326,28.0532)
(8.3113,35.5279)
(-8.7387,-3.2578)
(0.8215,9.2404)
(-4.8930,-5.5637)
(-1.1448,8.4224)
