(3.1840,3.2510,1.5274,11.0624)
(-2.5160,-3.0886,-2.4852,9.6800)
(0.1034,0.2855,-2.6477,3.9918)
(2.4432,-4.3747,3.7099,19.8121)
(-4.5349,1.4899,1.3684,-10.6800)
(3.5611,-0.2965,-3.5893,5.1409)
(2.1062,0.7350,-0.3191,9.8400)
(4.7304,-0.1492,-2.8238,5.6175)
(4.5926,0.4697,-2.4666,8.5601)
(3.7304,4.6460,-3.4328,-9.4181)
(1.3912,4.2695,4.8754,2.7383)
(3.3176,2.1772,1.3845,3.5647)
(4.3840,1.0710,0.8528,11.1844)
(1.0079,0.0011,1.8169,-1.5071)
(-4.2659,-4.9795,-3.5238,0.6644)
(4.0266,2.9057,2.6402,11.3528)
(-4.2393,1.9680,-4.8258,-11.3740)
(-1.1937,-2.1200,0.2290,1.4961)
(-0.4294,-4.6129,-4.5812,9.9136)
(-2.8357,0.1793,2.8539,3.9378)
(-0.5732,1.4742,-0.2839,10.6338)
(4.3592,-4.2349,1.9293,19.1334)
(-1.0742,4.7289,-0.9358,-12.0649)
(-4.8667,3.5873,1.3943,-17.0849)
(0.3864,-0.8977,2.6075,0.8019)
(4.6979,3.8689,4.1140,7.5190)
(-4.5452,2.0823,-4.1568,-18.3698)
(3.2776,0.9969,3.1568,8.1449)
(-2.1026,0.2847,4.8182,16.9396)
(1.3617,-0.1447,-3.6372,6.3824)
(4.6589,-0.9722,-1.6349,14.7338)
(-3.4705,4.1920,1.6116,-9.3583)
(0.7138,-3.8914,0.4984,5.8358)
(-3.4220,-2.7729,0.2774,7.0420)
(-4.8021,4.6005,-1.2951,-17.9866)
(0.2692,0.8890,-4.8145,4.8203)
(-2.2459,0.5890,-2.2398,-5.6712)
(-4.9070,3.3236,-0.2228,-14.9934)
(3.1423,0.4566,3.4035,7.9515)
(-3.5931,0.8986,-2.7771,-2.2093)
(-2.5392,3.6076,4.5102,-6.7449)
(0.3088,0.6058,2.7597,9.3876)
(-2.8042,-4.8229,4.8073,17.4212)
(3.6153,-3.6334,-2.7186,9.4501)
(-4.4922,4.2484,-2.4689,-13.9416)
(-4.2718,-3.5924,2.7690,11.9873)
(-0.2550,-3.3629,-4.0421,7.4182)
(3.2843,0.6153,-3.9790,6.2031)
(-0.4497,-0.1006,3.7669,-3.3728)
(-1.4176,3.8290,1.7983,-7.6439)
(3.2030,4.2258,-3.3915,-17.5525)
(-4.1154,1.6259,-2.8362,-5.7649)
(-2.7794,4.3589,4.5434,-3.6249)
(-2.1393,4.0335,-4.5355,-20.3882)
(-0.3714,4.6280,0.1171,-4.0741)
(4.6465,4.6347,-3.3049,-4.0206)
(-2.7392,-3.5055,0.1629,7.4699)
(-1.4387,-2.9961,-2.7237,8.3984)
(3.0235,-1.4557,-3.0386,15.1785)
(-3.7407,1.8758,-1.8517,-7.7233)
(-3.7815,-0.4994,2.2307,0.3648)
(2.5408,2.9980,4.5721,0.8431)
(-2.2746,-4.8889,-3.6855,6.3310)
(-2.7562,-0.9458,1.0986,-1.1873)
(2.8146,4.8744,3.8282,1.5925)
(-3.1658,-4.9736,-1.9673,15.6822)
(2.0321,4.3494,-2.4939,2.7788)
(0.0646,-4.2546,-3.0601,16.5960)
(2.7361,1.9836,0.4609,3.3924)
(3.3974,1.6855,-3.4383,6.0333)
(4.6308,1.4636,0.9095,3.5723)
(-0.9704,-2.0637,-0.2716,9.3542)
(-3.4937,0.3063,-0.8676,4.9597)
(-1.7239,0.2649,2.5629,0.5830)
(-4.3302,-0.4017,0.5625,-5.0912)
(-4.0533,-0.4560,4.0699,12.8265)
(2.0189,4.9196,3.1225,0.5047)
(-3.8221,0.7718,1.9702,4.3195)
(3.1084,-1.4135,-0.8829,8.2946)
(1.0446,0.9378,2.4152,-2.3523)
(1.7276,3.8521,0.5288,-5.0415)
(3.5626,0.2395,-0.6598,21.1985)
(-3.6460,-1.1202,1.2790,6.2322)
(-0.4784,3.0634,4.5261,-3.2476)
(-3.7756,-1.3559,4.4945,11.2134)
(4.7893,-0.9093,4.1203,19.0071)
(-0.9891,-0.5224,-3.3994,8.9955)
(-2.7633,1.6437,0.8676,-2.3607)
(4.5641,0.4001,2.7744,6.6045)
(4.5114,3.8538,-0.9226,7.4954)
(0.8077,-3.7849,-4.2749,16.9079)
(-4.5698,3.6545,-1.0661,-4.5327)
(1.1537,0.4692,0.0017,9.7092)
(4.6107,1.8599,1.4859,12.1551)
(-4.8944,-0.4525,0.6941,8.1514)
(-3.9265,-0.9813,1.1774,-1.2732)
(-1.7909,2.8408,-1.0495,-9.6667)
(1.3539,-3.8065,4.5383,29.8171)
(-3.5486,0.5472,4.6065,1.9789)
(-1.6027,1.6392,1.7966,-6.6704)
(-4.7252,-4.0966,-4.9213,10.0800)
(-1.3912,1.8550,-1.7831,-0.6867)
(2.9733,-0.4593,-2.8324,7.9146)
(1.5622,0.5789,-2.9721,1.2011)
(2.6691,-2.2186,-4.5272,2.7872)
(4.8591,-0.1937,3.8516,12.8539)
(-1.1550,2.4696,-2.4724,5.7026)
(2.0459,-1.0963,2.3928,14.8454)
(-4.0089,1.3751,4.5545,3.2049)
(-2.2556,3.8639,4.0402,-4.4931)
(4.3597,-0.9712,1.1213,17.1057)
(4.7845,0.6301,-2.4799,2.6742)
(-2.8751,0.3228,-0.1034,-4.1015)
(-2.3832,3.8646,-3.6678,-15.1545)
(4.3634,-0.7496,-4.3763,7.5987)
(-4.7996,0.0434,-3.0663,-10.1467)
(4.8330,-4.4179,1.7812,28.3466)
(0.0951,3.1844,-1.0382,-7.4390)
(-3.7000,3.2059,-3.0603,-9.8519)
(-0.1948,-0.9216,0.8690,7.4831)
(4.5667,4.9237,1.3479,-0.8244)
(2.2819,-2.5156,-2.9210,8.8871)
(0.9635,-0.3028,1.8626,7.3613)
(3.5343,3.4588,2.7117,-1.4278)
(4.3871,4.6377,2.1349,1.3868)
(-3.8687,2.0188,-2.8302,-10.2647)
(4.9150,-1.4159,0.1578,16.9724)
(1.6161,3.2869,-3.2492,-4.1270)
(2.6836,-2.5257,-0.0166,21.6004)
(-3.9462,2.7726,-0.7669,-4.5610)
(-0.2180,-1.3229,4.4824,11.5943)
(-4.3598,2.4164,0.4368,-1.9707)
(4.1970,1.5762,4.8642,4.7084)
(4.2334,2.0756,-4.1531,7.6068)
(1.1260,0.6413,-4.4289,7.3769)
(4.8199,-2.2300,-2.2432,10.4725)
(-0.0028,3.3746,-0.0925,-6.8870)
(1.2927,3.2275,3.9572,3.3265)
(-4.1542,-1.9141,-4.7064,5.4859)
(4.3228,-2.9359,-2.3953,19.9969)
(-3.1128,2.4062,1.7846,-2.1211)
(1.4550,-3.0952,2.0973,7.7766)
(0.9431,3.5667,-0.7297,3.0161)
(3.0939,-3.2200,0.1483,19.8663)
(-3.0499,2.8223,-2.2780,-16.8106)
(0.6003,-3.9192,-4.6925,10.0904)
(-1.8966,-4.3750,-4.0902,7.8842)
(3.5527,2.4792,0.1493,-1.2146)
(-0.5339,-1.2913,1.5301,5.2750)
(-3.5382,-2.9535,4.3104,9.7950)
(-1.1979,3.5988,-3.9243,-17.2633)
(-2.7883,4.0836,-2.9506,-17.6854)
(2.8131,1.1107,-2.0297,-0.2491)
(1.6383,-4.7601,2.8335,4.6871)
(-1.3162,4.4971,2.1752,-12.8424)
(-1.4369,0.0533,-0.8421,-4.6879)
(3.9053,4.8609,-0.8428,1.4515)
(1.0782,1.5211,-4.7215,3.9637)
(-1.7466,-3.4275,-4.4303,8.3943)
(-2.2455,4.0646,-4.2614,-15.5375)
(0.0237,-3.1750,4.8636,13.5072)
(-2.5356,-2.3847,0.3850,6.3398)
(-0.6387,2.8378,1.0691,4.3176)
(4.7685,3.2993,0.6412,8.0871)
(-2.1469,4.7154,0.9800,-10.4262)
(1.6158,-3.8892,0.3452,15.0780)
(1.8412,-1.0624,4.6282,5.5142)
(2.3472,-1.7646,1.7185,15.8557)
(4.7656,-2.7175,-0.5282,20.3850)
(-4.7581,1.7799,-3.6002,-11.0099)
(3.5554,-1.0002,3.7183,6.0532)
(-2.3071,-0.1519,2.4329,4.0924)
(2.6531,-4.4719,-2.4044,17.8492)
(-3.0299,3.7921,-1.3479,-4.2402)
(-0.3174,0.2133,-4.7056,3.0599)
(-2.9269,-4.2371,-4.1951,1.5805)
(2.5813,0.0952,3.8454,5.6063)
(-0.3449,0.9289,-4.5466,-0.8652)
(-4.5228,1.1560,4.6936,-0.8973)
(-1.4198,2.1912,2.1056,-1.1992)
(-4.1736,-1.5813,2.2155,-10.2616)
(-1.9446,-4.5212,3.2346,8.2056)
(-4.2235,4.3258,4.0078,-18.8140)
(-4.6781,0.7459,1.9896,3.0573)
(-3.6383,-4.5591,3.8857,15.2862)
(3.7628,3.9670,-3.5031,-5.6988)
(-3.9883,3.4086,-2.1565,-7.1537)
(2.3787,3.8099,-3.1518,-1.9194)
(3.6108,0.8501,2.9563,11.9578)
(4.4410,0.6565,-4.3105,6.1281)
(-1.6047,1.7921,-1.0791,0.1985)
(1.2647,-3.4637,4.6919,18.3059)
(-0.7452,3.7147,4.5064,8.5823)
(-4.2378,2.7854,0.9721,3.1695)
(0.2533,-4.1427,-0.4163,10.5452)
(3.0482,3.4678,1.5695,-0.3476)
(-1.0404,3.7569,-0.7707,-1.3707)
(-2.8952,-4.1664,1.7864,6.9048)
(-3.5783,-4.1020,0.3933,1.3826)
(-0.3434,-4.9471,0.4227,13.8586)
(-3.9939,-3.9062,0.1266,12.3583)
(-4.9096,3.3349,0.1928,-11.0234)
(-0.8547,0.6826,-0.0064,-4.6445)
(4.1240,3.8077,-1.2044,0.4481)
(-0.5120,0.4561,3.8773,3.1354)
(-0.1561,-3.1740,-2.5355,11.6961)
(-4.0670,2.3228,-2.1382,-10.1708)
(-2.5989,-3.9210,-1.5106,11.7156)
(2.6770,2.6319,-3.5679,9.6677)
(-3.0678,4.7165,3.0609,-13.8422)
(1.4134,2.3048,1.1849,-2.0029)
(2.2749,1.0715,-1.5842,2.0971)
(-4.5984,4.0863,-0.2331,-13.7349)
(4.5424,-4.0886,1.9622,19.9055)
(1.4329,0.4898,1.6529,0.1594)
(-1.3234,-4.4918,2.7367,13.2683)
(0.4620,2.8818,1.7539,4.7395)
(-1.9073,3.9602,0.5954,-3.4950)
(0.6643,-1.9314,3.8052,12.5500)
(3.8910,-0.1592,4.8985,15.3170)
(-2.3051,0.8067,3.3858,-1.9828)
(-3.3242,-3.1750,-4.3602,-2.0651)
(1.0579,-0.2634,-4.1623,-0.8572)
(-1.3088,3.4130,3.3782,-0.9572)
(3.2502,2.6777,-1.6312,-3.2813)
(-3.9815,-1.5855,-0.0263,-2.4318)
(-3.3245,1.9755,-2.7722,-6.5422)
(-2.0447,2.9601,-2.8404,-2.9300)
(0.4186,-4.1004,0.1591,10.9291)
(-4.3997,0.5509,0.9793,-6.6612)
(-1.5871,2.8295,-4.9794,-0.2268)
(2.3408,3.2225,-0.7308,-15.2103)
(-2.7281,-2.2674,1.7292,0.3948)
(-4.4788,3.4676,-3.4242,-15.3681)
(-4.7880,2.4832,3.7108,-10.3635)
(-4.6562,1.9339,-0.3338,-3.7774)
(-1.3917,4.1635,-2.1094,-12.5802)
(0.3204,-4.5211,-1.6111,19.4688)
(4.8668,3.2586,4.8207,-6.3341)
(-0.4091,-3.8132,0.8631,16.4433)
(2.5356,3.7552,4.7138,-3.4873)
(3.7188,-3.1751,3.7263,23.5960)
(-2.1413,-2.0346,1.1422,13.0654)
(2.7580,0.6468,-1.2694,0.2402)
(-4.8047,-0.1694,-0.9311,-2.3798)
(-4.6259,-4.8770,1.0568,2.5775)
(-2.4685,-4.7308,1.6355,22.6503)
(1.2301,3.4335,-3.7687,2.3487)
(2.6251,-1.3688,-2.8151,12.8976)
(-0.4840,0.8017,4.8578,5.1543)
(-0.8295,-4.7324,-0.8577,20.9691)
(-0.5670,4.4683,-0.5425,-12.6937)
(1.5366,-0.7116,2.7845,-0.1926)
(-0.0380,-3.9022,1.1581,14.5712)
(0.6827,-2.7337,0.0714,11.9750)
(-1.4034,3.1099,-1.9376,-12.1198)
(-0.0564,1.3419,1.8435,10.3264)
(-0.5858,-2.7099,0.5125,8.5450)
(3.7684,-3.8399,-2.0562,22.5156)
(-1.8391,-1.5574,-1.9926,-0.5516)
(1.6894,-4.0347,4.8052,19.4244)
(-4.8310,-2.6500,-2.9088,2.2652)
(1.9613,-1.9270,3.1040,16.2461)
(-2.4729,3.6735,3.8114,-3.6010)
(-0.9674,-4.1918,-1.3281,13.0634)
(-1.3181,4.9626,1.4896,-5.0303)
(-0.0662,4.5406,3.9647,-12.2383)
(0.9457,-1.7187,-1.3559,9.9971)
(1.8267,-3.2638,-1.2747,15.1665)
(-4.1011,2.1358,-4.7858,-10.0703)
(0.8835,2.5835,4.3013,2.9359)
(3.6662,2.1516,-0.8831,2.1577)
(-0.7985,3.4463,2.9265,-1.7437)
(-2.6170,-2.0673,-3.8767,0.3601)
(-2.9925,3.7853,-1.3082,-13.1481)
(-0.3567,-3.8265,-2.5780,5.1743)
(1.8297,-1.4839,4.3222,17.1815)
(0.7094,4.8604,0.3119,6.6665)
(0.4973,-2.2947,-0.7853,1.6000)
(2.0647,-2.5806,0.1658,12.2869)
(1.6557,0.1849,-3.2323,3.7246)
(-4.7357,3.4911,-1.1355,-9.4100)
(-3.0542,-1.6667,0.2494,-4.7672)
(0.7411,0.6966,-1.2733,5.7545)
(2.2331,-0.6456,-4.2936,8.3636)
(1.1451,-2.2366,3.9963,14.4154)
(-2.8280,-0.2328,-1.8197,-8.2751)
(-4.5600,3.3080,0.3608,-13.6775)
(1.6320,4.8008,1.5236,6.7433)
(-2.0789,-1.9249,-2.6306,-2.6790)
(4.2605,-1.4087,0.0136,10.8655)
(2.1274,2.6459,-1.1461,2.7100)
(-3.3672,-1.8008,-0.2399,5.6829)
(-3.1640,4.6815,2.1677,-12.6034)
(-0.5458,-3.2301,-2.6475,13.8480)
(-0.3654,2.4905,4.4734,-1.0841)
(-4.1246,-1.1015,3.5099,7.9345)
(-2.5382,-2.1985,-4.1980,4.6262)
(0.7012,-3.8898,-3.9325,17.0558)
(-0.9888,-2.7710,2.7769,10.3522)
(-0.2053,-3.8170,-4.5735,8.3580)
(3.4387,-0.7218,0.2914,5.4114)
(1.2150,-2.0697,2.3510,12.5591)
(-4.0953,4.8287,0.0251,-22.9582)
(3.5730,0.1759,3.7025,15.1805)
(-2.3924,-0.3065,4.8764,4.2899)
(-1.0851,0.9028,-2.1022,-4.2468)
(1.8292,-3.3015,1.2223,10.2143)
(-3.1931,1.4743,3.2436,-10.2221)
(-0.6886,4.3385,1.9828,-11.2771)
(4.4625,-4.8601,2.3726,21.7280)
(0.6753,1.5483,-0.3785,-2.5854)
(-1.9587,-1.6512,3.4589,5.4299)
(2.6270,3.4871,-2.8468,5.0477)
(-4.5409,-2.4319,-1.3998,9.3698)
(4.4734,1.4070,1.0150,12.9480)
(0.8392,-0.9810,1.4809,8.8667)
(2.2317,0.2055,4.3532,13.2856)
(-2.3178,-0.6412,1.2148,3.6780)
(-4.7683,-3.2994,3.9764,8.2491)
(3.0030,-3.7000,-4.7585,22.5123)
(-1.7494,4.6164,4.0555,5.1640)
(-4.9871,-2.3290,0.3556,-0.9510)
(0.8267,-0.0705,-4.0009,4.4345)
(-2.3419,1.7826,-3.1490,-10.6373)
(3.0703,-4.8264,3.2727,20.5690)
(2.6061,0.5505,-0.2503,6.3318)
(-2.0145,-4.8200,-2.6390,7.9935)
(2.3288,0.7407,-4.4437,2.8806)
(3.7422,4.5862,-3.0980,-9.2294)
(-0.2637,-3.8786,-4.2233,17.5720)
(-1.1410,-0.2368,-2.2505,2.6812)
(0.6047,0.2290,1.6777,5.3736)
(0.8551,-2.7766,0.7864,9.4277)
(1.7214,3.3156,2.9757,-1.1169)
(1.3036,-2.3510,3.4898,22.9939)
(-2.0744,-3.3513,-3.2260,-0.9964)
(-1.0214,0.8443,2.8457,-1.8177)
(4.9481,-2.6158,-1.7585,22.0112)
(-0.2687,3.6538,0.5322,-2.5999)
(-2.6779,-1.4322,1.5210,0.8426)
(-1.7130,3.8434,-0.5384,-9.2231)
(-0.7650,-2.3460,2.2143,2.9236)
(-4.8535,-2.5710,0.3162,-6.3665)
(-0.7862,-3.9290,3.9253,21.5621)
(3.8050,-0.2305,-3.9878,1.5140)
(-1.0297,-3.6370,0.4703,15.3509)
(-3.0937,-1.7253,-1.0046,-0.8476)
(0.3531,3.2179,-0.0152,1.5474)
(3.5862,4.2624,-3.8729,-3.2885)
(-3.1461,1.5440,-4.7089,-7.1506)
(4.0900,3.0722,-0.3433,7.9423)
(3.8601,2.1268,1.2440,5.7099)
(-2.1045,-2.5724,3.9374,11.5731)
(-3.4860,-3.0639,3.3536,15.5980)
(-4.7164,-0.9017,-1.9406,-2.7619)
(-0.1211,1.0815,4.2211,0.2827)
(3.1624,0.8717,2.0921,13.3849)
(2.4674,-2.9484,-1.5803,10.7570)
(1.9390,-1.6597,3.9687,9.4519)
(2.6183,3.6679,0.7852,7.7015)
(-0.2438,-2.2926,-2.0636,7.2369)
(3.6362,2.4578,-0.8835,0.4434)
(-2.3630,-2.0211,-0.5844,1.6330)
(4.1431,0.4550,-2.1228,13.9513)
(2.1168,-1.8069,-2.6634,5.4593)
(0.1379,-0.7360,-3.8660,6.4925)
(1.7850,-1.9347,3.0486,4.1642)
(-3.7019,4.6561,-0.9138,-10.5666)
(2.8584,-1.6509,-0.0240,13.9967)
(-4.0893,4.3159,-0.7120,-10.6935)
(1.5939,4.3293,2.8541,-5.0955)
(3.1334,0.6096,3.5000,20.5497)
(-4.9823,4.6602,3.1939,-12.2957)
(-1.4567,1.6264,3.1195,-9.3885)
(1.3926,-2.9576,1.5628,8.5037)
(1.9014,-2.5751,0.7310,7.8092)
(1.1662,-0.9955,0.5702,-3.7812)
(4.9210,4.5496,4.3848,7.7605)
(-4.1863,1.5319,-0.7520,2.5912)
(-2.1957,4.5798,0.5882,-2.8800)
(3.5447,4.3552,-0.4193,7.1012)
(-4.7624,-2.1857,-4.3223,-6.1059)
(-1.8759,-1.3955,-0.6337,1.6602)
(0.4061,-0.4308,-3.4441,5.0628)
(1.9694,4.9979,-4.8977,-5.8205)
(-4.4811,1.8993,-3.4570,-15.6019)
(2.6258,-4.2923,2.3041,6.5295)
(4.1430,-2.1255,1.9192,19.0659)
(1.4636,3.1882,0.1151,-7.6544)
(4.7704,1.1418,2.0334,15.4969)
(-2.4058,-4.1065,-2.8269,9.6479)
(-1.2296,-1.1924,-2.1686,4.9003)
(-3.9630,-3.9303,2.2583,11.5494)
(1.8247,-4.0588,-3.1029,15.7201)
(0.8306,-0.0911,3.6298,9.8541)
(0.3352,-3.5644,3.6553,11.2694)
(-3.2723,4.4968,-1.5086,-10.3761)
(2.0436,1.8784,-2.6199,3.8887)
(2.2377,-0.8152,3.9925,4.8474)
(4.0076,1.5342,-1.7419,6.6747)
(-3.6671,-2.9382,2.3255,4.4814)
(4.9158,-1.2084,-0.0529,9.8714)
(-2.4567,4.4853,3.9155,-14.2874)
(-1.6258,-3.6733,2.8040,7.3826)
(1.2298,2.1901,-3.6244,-1.1518)
(3.2088,-0.6035,-2.2710,13.0915)
(4.0475,-3.6354,-1.9045,17.3281)
(4.9192,4.1454,-1.5650,2.5824)
(2.8670,1.2137,-2.3065,12.7716)
(1.8496,4.6504,2.5594,0.7949)
(2.7023,3.4443,-1.0869,5.0277)
(1.3577,-1.5949,-1.2665,4.1858)
(-3.3265,1.9570,0.8574,-14.9616)
(-1.1119,0.1300,-4.9181,3.1144)
(1.2270,4.4491,2.2786,-6.0177)
(-2.7068,-3.5956,3.4525,4.9260)
(4.9859,-3.3047,4.8125,15.4671)
(-1.0436,4.5248,-2.3293,-2.7787)
(-0.1005,-4.7842,-4.6397,13.8108)
(-4.4946,3.2393,-4.1749,-16.7033)
(0.6740,-2.8749,2.6359,22.5717)
(4.8661,-0.4819,-2.2941,17.1482)
(-1.8675,-1.7763,-0.2773,2.6266)
(-4.5315,2.9514,-2.6637,-3.3558)
(-2.2573,-2.0906,1.3188,6.9164)
(-2.6662,-4.2283,-4.8643,-0.0191)
(1.4611,-2.9616,2.4667,6.0303)
(-0.1255,4.7636,2.9136,-9.3715)
(-0.7978,-4.8080,-0.3608,15.6310)
(-3.5582,-3.9583,-1.2850,8.2494)
(-0.4072,0.9298,-2.2175,-6.7336)
(0.2507,4.1805,-4.2727,-5.2711)
(-0.3626,1.2778,0.5559,8.9899)
(2.9309,3.4684,-1.0770,0.6566)
(3.1606,4.9743,3.2716,3.1891)
(-2.1314,3.9872,-4.2198,-8.4460)
(1.4475,3.9820,-3.2528,-5.3051)
(3.0728,-0.2032,-4.3626,14.9852)
(-1.3457,2.4429,-3.0344,-11.3740)
(2.5046,-0.4291,-0.6473,6.7626)
(2.3895,-3.2013,-2.7500,7.0055)
(1.3338,2.1366,-2.8311,-4.9072)
(2.1937,2.3630,4.3036,1.0270)
(-0.0513,-1.1994,-3.0198,3.6554)
(-2.6347,1.6851,-3.8287,0.7871)
(1.8202,-3.0461,-4.3946,-0.9902)
(1.2713,-0.0443,2.3877,3.0497)
(3.3689,2.0890,3.1389,1.0355)
(4.2633,-3.6551,-2.3476,12.2840)
(-1.1970,4.8807,1.0669,-7.7873)
(3.0498,-0.5688,3.2100,25.4884)
(4.6369,-0.9748,2.5501,23.9538)
(-0.7241,3.3422,3.0702,-10.4707)
(2.9551,3.2710,-0.3662,-3.6632)
(-1.7449,1.8596,1.6060,-1.4914)
(-4.7082,-2.4896,-4.1214,1.5548)
(-3.7390,2.8389,-1.0045,-7.6971)
(0.8733,-2.0038,0.2422,8.3423)
(0.5999,1.4994,2.3826,-6.8952)
(0.1485,-0.9976,-1.9616,3.2477)
(-2.2842,-0.6970,-1.9559,2.8690)
(0.3402,2.6133,0.0131,-3.8627)
(-2.1283,2.8905,1.6837,-14.1193)
(-0.6279,1.5470,1.9454,-5.5531)
(1.2859,-4.7671,4.8441,27.1418)
(2.9281,4.6736,-4.1355,-0.9672)
(-3.9674,-1.0284,4.2583,5.6065)
(-0.5485,3.9599,4.2244,-4.5289)
(0.3540,-4.1318,-0.2817,10.1534)
(-0.5994,0.0470,1.1422,15.7302)
(4.5337,-4.6750,2.2132,24.5279)
(-2.2004,0.3153,3.4999,9.6712)
(4.6305,-4.9048,-1.6974,12.3493)
(1.6244,-3.7901,2.5143,21.0158)
(0.3323,-4.6176,-4.1746,20.2991)
(3.5611,2.8035,2.3743,3.9848)
(3.4361,-0.1366,4.1921,11.2077)
(0.4320,0.4473,-4.8258,-11.9528)
(2.9582,-0.1417,4.8600,8.8374)
(0.3712,-1.0042,-4.8262,7.2784)
(2.1149,-3.6430,3.0036,3.5854)
(-4.2058,1.9522,4.5239,-0.0722)
(4.8919,4.7907,-1.3593,-1.1796)
(1.3384,3.5320,1.3863,3.7572)
(-3.1912,4.3978,0.9757,-18.1818)
(-2.5830,-4.9277,0.5231,16.0304)
(-1.1028,2.2495,-2.2386,-4.9519)
(-2.3476,3.9435,-4.7001,-11.2966)
(1.9953,0.8408,4.9187,6.8782)
(-2.3066,-2.9256,4.4472,14.0079)
(-3.1661,-4.9462,-4.1036,-4.9648)
(-1.7037,-4.7231,-2.9454,8.0128)
(-0.4015,-3.3864,2.9250,17.3368)
(-1.9143,-4.5055,-4.4523,9.1596)
(1.3785,3.7504,-4.5651,1.0984)
(4.6815,1.7909,4.5380,15.2609)
(1.6601,4.1108,-4.6230,-18.0331)
(-0.2361,-3.7000,4.5901,15.5674)
(0.8710,3.6474,0.8734,1.0204)
(2.0546,-4.4441,0.6100,19.0481)
(-1.7885,4.5349,4.4811,-16.2996)
(0.8281,4.2284,-4.2291,-0.8636)
(4.3318,2.3562,-4.0622,10.8239)
(4.8007,3.0512,-3.8892,10.7328)
(-3.2640,3.7242,-1.7480,-6.1180)
(0.4167,-0.3505,1.1462,0.9076)
(-0.0027,-4.2992,-1.1694,14.7625)
(0.8622,2.6161,-3.8652,-4.0582)
(-0.3312,1.6308,-4.9722,-7.2282)
(1.9606,-4.8802,1.5712,15.5488)
(3.9985,4.9800,1.2025,-1.2429)
(1.2322,0.0082,-2.4296,-4.0069)
(2.0623,-4.2893,0.3605,14.8543)
(2.6804,-0.9484,-3.4153,-1.9095)
(-2.9811,3.5750,-3.9994,-14.5741)
(-0.6861,-4.5542,1.0425,12.6447)
(2.7014,-4.2247,-1.2224,14.0635)
(-0.1882,2.5673,-1.8186,-6.1586)
(3.0917,-3.8972,-4.1781,20.3215)
(3.6989,-1.8373,-3.2447,20.2753)
(0.4460,-3.4784,-2.1909,6.8762)
(-4.7996,0.8415,-3.9588,3.4182)
(-0.9161,0.6392,4.5680,10.2342)
(2.3132,2.2194,-0.1074,-8.3192)
(3.6948,1.9752,1.7779,11.3964)
(-1.8139,-0.9414,-2.6332,3.9431)
(-3.8157,-4.1603,-4.8736,6.6400)
(4.9922,4.8872,-1.2495,1.5467)
(2.2815,3.7582,-1.7290,-2.8854)
(1.3375,-3.0725,-4.8839,10.9495)
(4.7317,1.2342,2.5776,15.8524)
(-1.9228,-0.3155,-4.7164,-2.8488)
(-4.2295,-1.8589,-0.9372,1.6587)
(1.1857,1.9834,1.5546,0.1539)
(0.4573,-4.7472,-4.4040,5.8938)
(3.1475,-0.5928,1.0878,11.4471)
(4.9593,3.6467,-0.2630,6.0199)
(3.5886,3.8453,2.4798,3.3133)
(-1.7553,4.1402,2.9162,-8.1828)
(-4.4999,3.1866,0.2072,-5.6581)
(-3.8539,-2.6993,-3.4495,4.4087)
(0.1486,4.3602,2.7357,-0.6001)
(3.8283,0.0227,1.7992,11.4153)
(4.5966,3.9756,3.2985,3.0260)
(1.2327,-0.1559,3.2467,11.8147)
(0.1521,-1.5947,4.4539,7.6189)
(4.2273,-0.0912,-2.4330,4.6993)
(-1.8113,3.1978,-3.7843,-15.7318)
(-4.0645,-3.1877,-2.7675,-5.6257)
(-0.7296,3.0457,3.6736,2.8817)
(0.3796,3.4420,1.6499,2.4409)
(3.0894,4.0539,4.8668,-1.4353)
(-0.4810,-0.9905,-0.1278,-2.6158)
(-0.8484,-1.5361,-0.5374,4.3054)
(-0.8906,4.1581,4.8546,-2.1695)
(0.5362,1.4767,-0.8502,0.6326)
(-2.4149,-2.8673,-4.2378,6.3221)
(0.1376,-4.4593,2.0494,13.5489)
(0.0275,-2.8665,1.1834,8.2128)
(1.1019,3.6967,1.7876,-2.8236)
(-3.7751,-0.6387,-0.9683,1.1048)
(3.2911,2.4855,0.2949,-2.3536)
(-4.9474,2.3796,-4.0736,-5.4290)
(-1.6954,3.2595,0.4261,4.4387)
(4.5427,2.7791,0.4927,-2.7455)
(1.8967,-3.1922,1.8783,17.1472)
(4.0040,2.0216,4.5479,20.0634)
(-1.0562,4.0729,-3.6943,-9.4396)
(-2.0995,4.3165,-1.1648,4.6271)
(-4.3755,-2.9782,-0.4035,9.0833)
(-3.2829,3.5930,-4.4440,-10.0995)
(3.0219,-0.7733,-2.0791,1.8263)
(0.8710,0.8350,4.0392,7.2341)
(-4.4674,-1.4219,1.7882,-5.5446)
(2.9729,-1.5083,0.8942,18.4291)
(-0.7702,4.0265,0.5912,-3.8905)
(1.6855,-2.1215,0.7551,17.7670)
(3.3482,0.1620,-2.5495,9.1464)
(0.3533,4.9523,-4.7957,-20.5243)
(-0.2497,-0.2922,0.0985,7.3486)
(-3.3975,-4.9549,-1.2222,3.7216)
(4.1673,3.5768,-1.8258,-1.3494)
(-4.2723,0.7727,2.0813,-4.8913)
(0.7140,3.5698,-3.1500,-8.3168)
(-4.1026,-1.9710,-4.8462,0.3425)
(-2.8897,-4.3617,2.9123,17.4873)
