(3.9059,3.9562,1.0000)
(0.6315,-2.5672,1.0000)
(1.4673,-3.2121,1.0000)
(2.9789,4.6792,0.0000)
(2.6398,1.7311,1.0000)
(3.4850,5.0143,0.0000)
(-2.2372,-3.8108,1.0000)
(1.7838,1.2477,1.0000)
(3.2934,-2.3104,1.0000)
(-2.1976,-4.9226,1.0000)
(1.5161,0.0102,1.0000)
(2.1451,5.3852,0.0000)
(5.9569,1.6537,1.0000)
(-3.0977,3.3289,0.0000)
(3.8185,-5.0130,1.0000)
(-2.0263,1.0255,0.0000)
(2.6816,-1.2906,0.0000)
(-1.8631,2.4096,0.0000)
(5.1380,0.1051,1.0000)
(3.2435,4.6046,1.0000)
(1.0881,-2.7927,1.0000)
(-4.2069,-1.2120,0.0000)
(-0.9945,-3.7796,1.0000)
(4.2291,-3.4111,1.0000)
(4.9614,2.8122,0.0000)
(3.0577,0.6867,1.0000)
(-0.1637,-5.5375,1.0000)
(5.2076,-0.7272,1.0000)
(-1.3532,-0.5605,0.0000)
(-3.6638,1.7374,0.0000)
(1.5249,-5.9715,1.0000)
(-3.5056,5.4633,0.0000)
(-1.2591,1.6835,0.0000)
(0.2190,5.0029,1.0000)
(5.8621,-3.3648,1.0000)
(0.3792,2.1565,0.0000)
(-1.7400,3.2288,0.0000)
(1.7649,1.0793,1.0000)
(-4.0241,-2.2656,0.0000)
(2.0659,-4.2354,0.0000)
(2.1094,4.4309,0.0000)
(2.9290,-2.0511,1.0000)
(4.9942,-5.6650,0.0000)
(-3.7879,-4.6790,0.0000)
(-0.4407,4.8882,1.0000)
(1.3570,1.1931,1.0000)
(1.9663,-3.9766,1.0000)
(4.6423,-1.8860,1.0000)
(1.3540,2.4352,0.0000)
(3.6670,-5.3685,1.0000)
(3.8822,-3.2870,1.0000)
(-1.6448,5.8126,0.0000)
(5.5110,-5.6338,1.0000)
(3.2126,-3.9710,1.0000)
(-1.1867,-4.7016,1.0000)
(4.0949,1.9337,0.0000)
(0.6933,-5.8443,1.0000)
(5.1643,-1.2811,1.0000)
(-2.8218,2.7551,0.0000)
(-0.1976,1.6707,1.0000)
(-3.7810,-0.0777,0.0000)
(-4.6248,4.6682,0.0000)
(1.7783,0.1954,1.0000)
(-1.2794,2.3498,0.0000)
(-1.7611,3.8771,0.0000)
(1.5614,-3.3565,1.0000)
(-4.8746,-0.5220,0.0000)
(-5.7869,-4.0150,0.0000)
(-4.5194,2.2456,0.0000)
(-0.7548,2.7297,1.0000)
(0.4749,-0.3461,1.0000)
(4.9040,-4.0653,1.0000)
(4.3134,-4.8148,0.0000)
(-3.7025,-3.0038,0.0000)
(0.2630,-4.3077,1.0000)
(-0.6776,-5.7121,1.0000)
(-2.2610,3.3066,0.0000)
(5.9444,-5.6376,1.0000)
(0.4749,-2.3934,1.0000)
(-3.4885,-3.2267,0.0000)
(4.7661,1.0413,1.0000)
(4.8489,-1.9176,1.0000)
(5.1806,-0.5124,1.0000)
(-5.9444,5.6059,0.0000)
(0.2523,-0.5493,1.0000)
(-3.4190,-0.4820,0.0000)
(-5.8489,5.3155,0.0000)
(-0.4064,-1.9938,1.0000)
(0.5704,-5.2651,1.0000)
(5.0860,-5.5424,1.0000)
(-5.0565,5.4447,0.0000)
(-2.8019,-2.7618,1.0000)
(4.9066,-3.5258,1.0000)
(2.4991,5.5083,0.0000)
(4.4573,0.7137,1.0000)
(2.2574,-5.4793,1.0000)
(-0.9757,-4.1624,0.0000)
(-5.7749,-0.9474,0.0000)
(-1.3371,-0.0249,0.0000)
(2.8136,-0.6951,1.0000)
(1.8635,-3.4796,1.0000)
(-0.7646,2.5874,0.0000)
(5.3080,-0.2637,1.0000)
(1.2617,2.8414,0.0000)
(1.5343,3.2913,0.0000)
(-0.3262,2.6367,0.0000)
(1.8661,-0.3228,1.0000)
(-5.7458,-0.0414,0.0000)
(2.8903,-5.2832,1.0000)
(2.0921,4.0054,0.0000)
(0.1815,-4.5299,1.0000)
(-1.6475,-5.4184,0.0000)
(4.6848,4.8827,1.0000)
(4.8803,-4.2750,1.0000)
(-2.4274,-4.6833,0.0000)
(-5.4627,-4.0967,1.0000)
(4.6679,5.0887,0.0000)
(1.8457,2.4281,1.0000)
(-1.3767,-5.2544,1.0000)
(-0.3766,-3.3894,1.0000)
(-3.3145,5.1236,0.0000)
(2.1923,5.7659,0.0000)
(-5.0289,-4.1083,0.0000)
(2.7899,5.6805,0.0000)
(-4.7529,3.1655,0.0000)
(-4.4824,-3.5948,1.0000)
(5.6090,1.6492,1.0000)
(1.9368,-1.6069,1.0000)
(-0.1812,0.2652,0.0000)
(0.4360,5.6817,0.0000)
(0.6947,-1.0960,0.0000)
(-4.6879,-4.8172,0.0000)
(4.2576,-2.0509,1.0000)
(0.1307,-0.0114,0.0000)
(-3.9428,4.6224,1.0000)
(5.7951,3.5806,1.0000)
(4.8313,1.2164,1.0000)
(-2.9312,-5.3609,1.0000)
(-0.6991,-2.2940,1.0000)
(-5.3166,5.7369,0.0000)
(5.7736,4.0867,1.0000)
(-4.4656,-0.6610,0.0000)
(2.2835,4.5368,1.0000)
(-2.7623,-1.3086,0.0000)
(5.9500,5.8861,0.0000)
(5.4682,1.0337,1.0000)
(-0.0263,-2.0673,1.0000)
(2.6442,3.9076,1.0000)
(4.0656,4.7992,1.0000)
(-2.5500,3.9712,0.0000)
(-4.7665,2.8432,0.0000)
(-0.1007,-4.9948,1.0000)
(-5.5391,0.7475,0.0000)
(-0.0490,-5.9065,1.0000)
(-1.5946,-1.0410,0.0000)
(-3.2823,-3.8887,0.0000)
(2.8902,-4.3321,1.0000)
(-1.2108,-1.5058,1.0000)
(2.8920,2.9612,1.0000)
(3.8774,-0.6859,1.0000)
(-0.1965,1.6363,0.0000)
(-3.8101,2.8993,0.0000)
(-1.0150,-5.7221,1.0000)
(2.4940,-1.7214,1.0000)
(5.6041,-2.1813,1.0000)
(-2.3302,-5.9559,0.0000)
(2.7605,-3.0177,1.0000)
(-4.6962,-4.9264,0.0000)
(-4.7265,-3.2233,0.0000)
(2.3119,5.7757,1.0000)
(4.5299,4.3158,1.0000)
(-1.3717,-3.6490,1.0000)
(-5.7622,-3.2530,0.0000)
(0.1326,-5.7219,1.0000)
(3.7884,3.4298,1.0000)
(-4.5217,4.3844,0.0000)
(1.3287,-5.8446,1.0000)
(-0.7674,-5.1484,1.0000)
(1.8866,-4.3166,1.0000)
(2.0786,-3.5904,1.0000)
(3.5869,4.8728,0.0000)
(1.7152,-3.7314,1.0000)
(-1.9790,3.1779,0.0000)
(-4.6201,1.9132,0.0000)
(-3.8792,2.6936,0.0000)
(0.4205,4.1438,0.0000)
(5.5007,-3.5062,1.0000)
(1.5485,-1.5950,1.0000)
(3.4689,5.9001,0.0000)
(-4.6803,1.2087,0.0000)
(-2.2819,2.3303,0.0000)
(1.3798,-5.5992,1.0000)
(0.6928,-2.1911,1.0000)
(1.2375,-5.4987,0.0000)
(-2.7831,4.7529,0.0000)
(-3.4675,-3.1443,1.0000)
(-4.4842,5.8909,0.0000)
(-5.3505,3.0640,0.0000)
(4.7529,-1.8796,1.0000)
(1.5323,-5.8193,1.0000)
(4.1255,-5.9897,0.0000)
(-1.2851,-0.9156,1.0000)
(-4.6514,5.4444,0.0000)
(4.8523,4.0364,0.0000)
(-5.6943,-4.4164,0.0000)
(-5.3215,1.3189,0.0000)
(4.4378,3.6181,1.0000)
(-1.4040,1.5267,0.0000)
(-4.9809,-4.7421,1.0000)
(2.0989,4.5668,0.0000)
(-4.4186,-4.4657,0.0000)
(-1.4353,-0.8480,0.0000)
(-2.4994,-1.3778,0.0000)
(3.2052,0.7584,1.0000)
(-1.3666,2.9995,0.0000)
(4.3743,3.8151,1.0000)
(3.2642,0.9908,1.0000)
(-4.8032,3.0638,1.0000)
(1.8096,-0.1111,1.0000)
(2.6299,5.2566,0.0000)
(-3.0589,-2.9877,0.0000)
(-3.6085,-3.9515,0.0000)
(-1.4690,3.9353,1.0000)
(-1.1416,-1.5438,1.0000)
(0.1802,3.5149,0.0000)
(-5.9176,-0.8517,0.0000)
(-2.0200,-0.9022,0.0000)
(-5.6663,5.1820,0.0000)
(5.3213,-2.3301,1.0000)
(1.4116,2.8619,0.0000)
(-1.6973,-0.9034,0.0000)
(-3.2313,4.0505,0.0000)
(-0.6435,-5.3988,1.0000)
(0.6731,2.3026,0.0000)
(-0.2235,0.9672,0.0000)
(-4.9649,0.0173,0.0000)
(5.2310,-2.7595,0.0000)
(0.7675,2.8371,0.0000)
(4.5116,-0.6239,1.0000)
(-5.1690,-5.5647,0.0000)
(4.8688,-3.3094,1.0000)
(-5.6620,2.8991,0.0000)
(-0.3435,4.9453,1.0000)
(-1.5844,-5.3801,1.0000)
(5.5919,4.1482,1.0000)
(0.6589,-2.9605,1.0000)
(2.8443,4.1883,1.0000)
(-1.6857,-1.5015,1.0000)
(5.5283,0.0534,1.0000)
(-0.7574,4.4142,0.0000)
(-5.6257,5.6544,0.0000)
(1.3783,-5.9215,0.0000)
(4.3074,4.1606,1.0000)
(-1.1387,4.4484,0.0000)
(5.6633,-2.6447,1.0000)
(-3.0183,-3.0496,1.0000)
(-4.0382,-0.9836,0.0000)
(-5.6681,-1.6683,0.0000)
(-2.0138,1.1461,0.0000)
(4.0884,-3.3455,1.0000)
(3.8185,-2.7716,1.0000)
(-5.4134,-0.4144,0.0000)
(2.4585,-0.4069,1.0000)
(-5.7318,5.9986,0.0000)
(-1.6068,0.2518,0.0000)
(2.0796,-5.6897,0.0000)
(-4.3548,1.8587,0.0000)
(-5.4618,0.4704,0.0000)
(5.8098,2.0030,1.0000)
(-5.5630,0.1431,0.0000)
(4.6311,3.9058,0.0000)
(-5.4150,5.4973,0.0000)
(2.9418,1.5333,1.0000)
(-5.0770,0.2968,0.0000)
(-0.0337,-3.9551,1.0000)
(-2.1359,-5.5378,1.0000)
(4.5604,4.0619,1.0000)
(2.0849,-5.8137,1.0000)
(5.8372,-0.8277,1.0000)
(4.9837,1.1372,1.0000)
(1.0199,-3.6913,1.0000)
(-3.8592,-5.3564,1.0000)
(4.1980,-5.7895,1.0000)
(-0.7334,4.7277,0.0000)
(-2.4938,-0.4075,0.0000)
(-5.6306,1.0663,0.0000)
(-5.5954,3.2680,0.0000)
(3.4136,5.6501,1.0000)
(1.9463,1.5380,1.0000)
(-3.6120,5.9762,0.0000)
(4.7503,-2.7209,1.0000)
(-5.9072,3.4896,0.0000)
(3.8059,-4.2880,0.0000)
(4.5927,2.4532,1.0000)
(1.0581,5.1390,0.0000)
(-3.4747,4.6574,0.0000)
(2.4363,5.0120,0.0000)
(-4.1802,-0.6410,0.0000)
(-1.9146,0.2702,0.0000)
(-3.5971,-1.2431,1.0000)
(3.3704,-4.2033,1.0000)
(-5.6507,4.7081,0.0000)
(1.5372,0.1780,1.0000)
(-4.7012,-3.9607,0.0000)
(-5.7252,-3.1472,0.0000)
(-0.9290,0.8580,0.0000)
(5.4737,-2.8517,1.0000)
(0.7157,-4.4176,1.0000)
(1.7425,-4.2697,0.0000)
(-2.2684,4.3356,1.0000)
(1.3875,4.6289,0.0000)
(-5.5457,-4.2512,0.0000)
(5.1210,-1.4090,1.0000)
(-5.3136,-5.4123,0.0000)
(-5.6713,-0.0546,1.0000)
(0.4874,1.8010,0.0000)
(3.0573,3.0939,1.0000)
(-4.8963,-5.8589,1.0000)
(5.2152,5.7918,0.0000)
(1.9518,-4.5986,1.0000)
(1.8691,2.1253,0.0000)
(-2.3064,2.9455,0.0000)
(2.8351,5.0373,1.0000)
(4.7157,-0.1067,1.0000)
(5.2262,3.6466,1.0000)
(-3.7091,1.8258,0.0000)
(5.4179,0.6133,1.0000)
(-4.4061,4.6183,0.0000)
(1.4308,4.5248,0.0000)
(0.3625,1.0472,0.0000)
(-3.8278,-5.4992,0.0000)
(2.3506,4.7386,0.0000)
(1.5161,-0.3736,1.0000)
(0.2566,2.2402,0.0000)
(-3.4657,-1.8923,0.0000)
(-0.3327,-4.1311,1.0000)
(1.0025,-3.5211,0.0000)
(-4.2517,5.5922,0.0000)
(5.4579,-3.9582,1.0000)
(4.0239,-5.6490,1.0000)
(-0.0138,-4.4805,1.0000)
(4.9554,-2.6735,1.0000)
(5.0519,-1.1368,1.0000)
(5.4676,4.6894,1.0000)
(1.3504,-0.7368,1.0000)
(-0.6406,-0.5756,1.0000)
(5.3709,2.6359,1.0000)
(-1.5367,-4.5294,1.0000)
(-5.4570,2.3919,0.0000)
(5.6721,-5.4185,1.0000)
(-1.0273,-3.2652,1.0000)
(-4.8721,5.7459,0.0000)
(-0.4169,-3.1963,1.0000)
(-4.1382,0.1994,0.0000)
(-5.1980,1.7462,0.0000)
(1.2468,-4.9441,0.0000)
(1.1321,-1.0324,1.0000)
(-2.9863,-1.6512,0.0000)
(-1.8384,-2.6355,1.0000)
(-1.8502,4.4321,0.0000)
(2.5765,5.6131,0.0000)
(-0.0076,4.2649,0.0000)
(5.0474,-0.4433,1.0000)
(-4.0262,-3.8524,0.0000)
(5.4602,1.6683,1.0000)
(1.1897,-0.6615,0.0000)
(4.5211,-3.4928,1.0000)
(5.5908,3.5497,1.0000)
(-0.7535,1.9762,0.0000)
(0.1165,-1.4100,0.0000)
(3.5958,4.6425,1.0000)
(3.8852,4.7930,1.0000)
(1.9110,-2.8371,1.0000)
(-4.5495,-1.1929,0.0000)
(-4.7905,5.6157,0.0000)
(-4.4009,2.8909,0.0000)
(4.4709,-3.1245,1.0000)
(-0.3261,-2.5745,1.0000)
(-5.5489,1.2941,0.0000)
(3.9499,5.4941,0.0000)
(3.1403,2.5837,0.0000)
(-3.1761,-0.1646,0.0000)
(3.7657,-3.6977,1.0000)
(-2.7603,1.5084,0.0000)
(-3.7965,0.3608,0.0000)
(3.3631,1.8030,1.0000)
(-0.2229,0.9623,0.0000)
(-4.3797,5.5018,0.0000)
(0.2975,4.4598,0.0000)
(-5.9220,2.4276,0.0000)
(1.1825,-3.9236,0.0000)
(-0.7505,-0.5669,0.0000)
(-0.6014,0.8377,0.0000)
(-3.0875,-0.6240,0.0000)
(0.1441,3.8246,0.0000)
(-4.8811,2.9660,1.0000)
(-0.5025,3.4333,0.0000)
(-2.4743,3.4814,0.0000)
(4.5913,4.7494,1.0000)
(2.8089,1.3495,1.0000)
(1.4245,4.7859,0.0000)
(1.7277,-2.1044,1.0000)
(-4.6154,-5.2719,0.0000)
(5.2124,3.3047,1.0000)
(-2.6414,3.6014,0.0000)
(-0.5417,-1.7970,0.0000)
(-4.7136,-0.5795,0.0000)
(-4.4259,1.0436,0.0000)
(2.9688,-3.3926,1.0000)
(3.1418,5.7351,0.0000)
(2.9400,-1.9857,1.0000)
(5.9457,-5.3776,1.0000)
(-2.5178,5.9302,0.0000)
(0.8934,2.2589,0.0000)
(-5.2918,-2.3824,0.0000)
(-2.3754,0.7543,0.0000)
(3.6947,4.8103,0.0000)
(5.4860,3.3179,0.0000)
(-4.3188,0.3395,0.0000)
(4.6450,-4.3972,1.0000)
(-3.4899,-5.9801,0.0000)
(-5.9102,3.9517,0.0000)
(-3.4901,-3.3972,0.0000)
(1.6956,4.1564,0.0000)
(-4.1707,4.2665,0.0000)
(2.5895,-0.1075,1.0000)
(-0.2206,-1.3087,1.0000)
(5.5966,-5.7375,1.0000)
(2.0416,-3.9973,1.0000)
(-3.3687,1.2934,0.0000)
(2.0905,-5.1638,1.0000)
(5.2339,1.3518,1.0000)
(5.3105,-0.8497,1.0000)
(1.7293,-2.4080,1.0000)
(3.1974,2.0449,1.0000)
(5.4883,4.0745,1.0000)
(5.4929,-3.0846,1.0000)
(-3.7770,1.5096,0.0000)
(1.0853,3.5502,0.0000)
(4.4966,-3.2599,1.0000)
(-3.1080,3.2771,0.0000)
(-1.2781,3.6820,0.0000)
(4.8337,1.9233,1.0000)
(4.7725,4.5835,0.0000)
(5.1223,-5.9877,1.0000)
(-4.8405,4.1472,0.0000)
(2.8456,0.8223,1.0000)
(5.1401,4.5068,1.0000)
(-3.5324,1.8999,0.0000)
(0.1327,5.3654,0.0000)
(-3.3229,0.7003,0.0000)
(2.2728,-3.6864,1.0000)
(2.0177,2.7043,0.0000)
(-5.0213,4.8683,0.0000)
(-1.0889,-0.4426,1.0000)
(4.9498,1.5187,1.0000)
(-3.7518,-4.3779,1.0000)
(-3.3245,3.9401,0.0000)
(-3.1775,-5.9739,1.0000)
(3.4044,5.6569,0.0000)
(-5.4173,2.4799,0.0000)
(-5.8584,-5.7769,0.0000)
(5.8662,2.2874,1.0000)
(-0.1794,4.5374,0.0000)
(3.4196,0.5711,0.0000)
(5.2317,1.9348,1.0000)
(-2.6066,-5.5207,1.0000)
(-4.1863,-5.0200,0.0000)
(-4.2270,3.3987,1.0000)
(3.3482,-2.8687,1.0000)
(-4.2386,2.4633,0.0000)
(4.8859,-3.0544,1.0000)
(0.5043,2.9586,0.0000)
(-5.6364,4.8188,0.0000)
(5.1051,-0.8005,1.0000)
(-0.4073,-0.3224,0.0000)
(0.4738,-3.3299,1.0000)
(-1.0380,-5.1371,1.0000)
(2.2003,4.3302,0.0000)
(1.6363,0.9817,1.0000)
(1.8299,0.1165,1.0000)
(0.2975,2.0832,0.0000)
(5.4079,3.7872,1.0000)
(3.8249,-3.5796,1.0000)
(-3.5820,-0.8618,0.0000)
(-0.5396,-0.3160,0.0000)
(3.0223,4.3235,1.0000)
(-1.5354,4.2852,0.0000)
(-2.8345,-2.4794,0.0000)
(1.8339,-5.4551,1.0000)
(3.5748,-1.4879,1.0000)
(4.0067,1.3917,1.0000)
(2.2408,3.4808,0.0000)
(4.9196,1.5811,0.0000)
(-4.9044,-4.2067,0.0000)
(1.2248,1.7477,1.0000)
(4.5144,2.3669,0.0000)
(-1.4529,4.6259,0.0000)
(5.2986,-3.2710,1.0000)
(0.2519,0.2581,1.0000)
(4.9186,-3.3632,1.0000)
(3.1791,0.2863,1.0000)
(3.4840,0.2722,1.0000)
(2.2931,-3.8094,1.0000)
(-3.4522,5.8114,0.0000)
(0.9219,-2.3162,1.0000)
(2.2797,4.1586,0.0000)
(2.1184,1.3457,1.0000)
(-5.6695,-0.9299,0.0000)
(-0.6004,5.5125,0.0000)
(-4.2989,1.7673,0.0000)
(-3.9710,-1.7316,0.0000)
(2.3200,-5.1886,1.0000)
(0.8219,-5.5756,1.0000)
(-0.1257,2.1307,0.0000)
(-0.8891,-0.2263,0.0000)
(2.9751,1.2290,1.0000)
(1.8360,-1.7723,1.0000)
(4.9836,2.3691,1.0000)
(-0.0128,5.9912,0.0000)
(3.6725,1.9858,1.0000)
(-1.7443,-0.1739,0.0000)
(0.4393,2.0009,0.0000)
(1.8824,5.4499,1.0000)
(1.9122,-5.4046,1.0000)
(-4.5921,1.6182,0.0000)
(3.0725,5.5043,0.0000)
(1.8196,-1.0867,1.0000)
(-2.1637,4.3519,1.0000)
(-5.2174,-0.7161,0.0000)
(5.6304,2.0999,1.0000)
(2.2050,1.6878,1.0000)
(-2.5242,5.9979,0.0000)
(-4.5480,-5.3076,0.0000)
(-2.2299,2.6132,1.0000)
(1.6425,-3.5365,1.0000)
(0.3534,-3.8089,1.0000)
(4.3814,3.6885,1.0000)
(2.2854,5.1045,0.0000)
(-0.4466,-3.1247,1.0000)
(4.3382,4.8357,1.0000)
(-5.5279,-4.1512,0.0000)
(0.9363,-4.9446,1.0000)
(-2.1187,3.9193,0.0000)
(-3.0265,-2.2352,1.0000)
(-5.3377,-0.4752,0.0000)
(4.9564,-0.3132,1.0000)
(-2.9080,-0.6610,0.0000)
(-0.7504,-1.0109,1.0000)
(-3.7897,2.0863,0.0000)
(-3.4219,3.4758,0.0000)
(2.7306,0.6937,0.0000)
(-3.1171,3.7287,0.0000)
(-5.9376,1.5465,0.0000)
(-1.4903,-0.9310,1.0000)
(5.1921,-5.0560,1.0000)
(4.9358,-1.1273,1.0000)
(5.0495,2.9643,0.0000)
(2.7338,2.6099,1.0000)
(-4.4515,-4.5159,0.0000)
(3.8102,5.9397,0.0000)
(-5.4844,5.0951,0.0000)
(5.4981,1.5351,0.0000)
(1.5439,-2.0659,1.0000)
(-4.4445,-0.6657,0.0000)
(-3.6629,-1.9394,0.0000)
(-0.3123,2.2453,0.0000)
(-3.4020,-5.6941,1.0000)
(1.5160,0.3922,1.0000)
(1.9136,2.0844,1.0000)
(5.7680,1.4391,1.0000)
(-3.4009,1.7824,0.0000)
(3.3519,-3.9528,1.0000)
(0.5727,-3.2131,1.0000)
(-3.0462,-4.7703,1.0000)
(4.3423,2.3708,1.0000)
(2.1609,2.0267,1.0000)
(-0.5798,-3.7408,1.0000)
(1.8292,3.4979,0.0000)
(-0.4176,0.4486,0.0000)
(-4.5334,4.5055,0.0000)
(-5.4269,-3.5538,1.0000)
(-4.1257,-4.5660,1.0000)
(2.6183,3.9858,1.0000)
(1.0647,3.0064,0.0000)
(1.0851,-0.9262,1.0000)
(0.4697,4.5241,0.0000)
(-3.6947,-4.4156,0.0000)
(2.6560,2.2951,1.0000)
(-4.8466,2.2279,0.0000)
(-2.8302,1.0646,0.0000)
(-5.7828,-5.8226,1.0000)
(-4.5303,-2.6689,1.0000)
(-0.3825,4.7370,0.0000)
(4.4485,-5.2265,1.0000)
(-3.1395,-5.3245,1.0000)
(1.1449,5.7793,0.0000)
(0.1408,-2.8488,1.0000)
(-4.2570,-2.0983,0.0000)
(2.9234,-4.9843,1.0000)
(4.3614,3.5039,1.0000)
(2.5141,4.8323,0.0000)
(2.6819,-2.2881,1.0000)
(-0.8735,5.3142,0.0000)
(-0.6240,0.6021,0.0000)
(5.6497,-1.9937,1.0000)
(-4.5411,4.9700,0.0000)
(2.6926,-5.3282,1.0000)
(-2.0333,-2.9513,1.0000)
(-0.8536,-2.3227,1.0000)
(-2.1746,-4.8136,0.0000)
(4.0719,-5.1433,1.0000)
(-0.7337,-0.2686,0.0000)
(-2.6234,3.0137,0.0000)
(-4.5814,0.5591,0.0000)
(-2.5913,-3.9038,1.0000)
(0.8067,-4.7729,1.0000)
(-2.1665,5.4221,0.0000)
(-2.6423,-0.9915,0.0000)
(5.9650,-2.5887,1.0000)
(2.2959,-2.2750,1.0000)
(3.6193,3.2111,1.0000)
(-0.5496,4.7637,1.0000)
(-3.7632,-4.9115,1.0000)
(1.6891,-2.6980,1.0000)
(1.2604,4.9178,1.0000)
(1.6788,-4.6771,1.0000)
(3.9283,1.8005,1.0000)
(-4.7722,-3.3431,1.0000)
(0.2742,-0.8949,0.0000)
(-3.3333,-4.2734,1.0000)
(0.3282,4.1733,0.0000)
(1.5285,2.3933,0.0000)
(2.1108,5.5604,0.0000)
(0.6111,-0.3649,0.0000)
(-3.3366,-0.7905,0.0000)
(4.5686,0.8696,1.0000)
(-1.3496,0.2347,0.0000)
(-0.1996,5.1831,0.0000)
(-2.9543,-0.6972,0.0000)
(2.9357,-0.8421,1.0000)
(-3.7639,-2.9457,0.0000)
(-1.9803,2.5917,0.0000)
(2.6577,4.4782,0.0000)
(4.6657,-3.7451,1.0000)
(3.9306,-5.8761,1.0000)
(-2.1242,4.4324,0.0000)
(-4.2656,-3.2182,1.0000)
(-5.8389,3.5100,0.0000)
(-2.1391,1.8690,1.0000)
(0.8891,0.8291,0.0000)
(-5.4517,2.7038,0.0000)
(0.9110,0.6185,1.0000)
(-5.6988,5.9866,0.0000)
(-0.8726,4.6497,0.0000)
(-1.2043,-2.4844,1.0000)
(-0.0278,-4.8561,0.0000)
(-5.0318,3.3801,0.0000)
(-2.0092,-4.8018,1.0000)
(4.5580,-3.2721,1.0000)
(2.9432,4.3174,0.0000)
(2.9278,-3.9587,0.0000)
(0.1257,3.5520,0.0000)
(-3.7305,-3.8163,0.0000)
(5.5574,3.8341,1.0000)
(2.8774,-5.5000,1.0000)
(-2.3454,-5.1166,1.0000)
(4.3485,2.7801,1.0000)
(-2.2133,-0.4404,1.0000)
(1.9099,3.5808,1.0000)
(4.2328,1.8368,1.0000)
(-0.1784,1.8442,0.0000)
(2.8547,-3.7659,1.0000)
(-0.6856,-4.1188,1.0000)
(3.9894,-0.7790,0.0000)
(5.1220,-1.9629,1.0000)
(4.7406,5.3018,0.0000)
(5.7904,-0.6175,1.0000)
(-3.2401,3.1666,0.0000)
(-5.9856,2.5953,0.0000)
(-2.9115,-1.4854,0.0000)
(-5.8965,4.2855,0.0000)
(3.2674,1.2641,1.0000)
(-2.6838,4.6652,0.0000)
(2.2927,1.9926,1.0000)
(-0.9181,2.2479,0.0000)
(-0.0653,-1.7975,1.0000)
(-5.7784,-5.6246,0.0000)
(4.3963,-0.4790,1.0000)
(5.2461,5.1671,1.0000)
(5.9516,-5.9284,1.0000)
(5.5723,4.8697,1.0000)
(-4.8490,-1.2747,0.0000)
(-3.6055,-4.4730,0.0000)
(5.5561,-0.8631,1.0000)
(4.8505,4.8178,1.0000)
(-0.5545,-1.0760,0.0000)
(1.0052,0.4857,1.0000)
(-3.5850,-4.2616,1.0000)
(0.9192,1.5266,0.0000)
(4.2004,5.5037,1.0000)
(-2.3021,-0.4297,0.0000)
(4.4991,-2.4584,0.0000)
(-0.8920,-1.5494,1.0000)
(3.0691,0.9297,0.0000)
(2.7665,-4.5537,1.0000)
(-5.1997,-3.0565,0.0000)
(1.0756,4.5548,0.0000)
(5.7062,-1.3607,1.0000)
(-3.3748,-3.7976,0.0000)
(-2.4258,-3.3087,1.0000)
(-2.5700,-2.6872,0.0000)
(-1.6245,2.5892,0.0000)
(2.9940,4.2433,1.0000)
(-5.0688,-4.6573,0.0000)
(2.9084,5.9754,0.0000)
(-5.4776,-1.9108,0.0000)
(-2.1589,-1.5805,0.0000)
(0.5767,-2.4053,1.0000)
(-1.8821,2.5294,0.0000)
(0.7977,2.3268,0.0000)
(-1.6387,-5.5280,1.0000)
(2.0501,-0.7756,1.0000)
(5.4809,1.2392,1.0000)
(-1.5590,-0.1440,0.0000)
(1.3267,-3.6452,1.0000)
(-1.3491,2.6055,0.0000)
(-2.0129,-3.2397,1.0000)
(-3.0419,4.1261,0.0000)
(5.4228,-3.8497,0.0000)
(-1.9115,-2.8504,1.0000)
(1.7911,-3.5871,1.0000)
(3.8798,0.9136,1.0000)
(-2.2732,-1.9508,0.0000)
(-1.0251,1.9710,0.0000)
(-3.1013,-2.6982,0.0000)
(-3.2492,-0.0870,0.0000)
(4.0738,5.6132,1.0000)
(3.1644,-1.6828,1.0000)
(5.4192,3.0950,1.0000)
(-5.2882,-5.1449,0.0000)
(4.4095,-2.0876,1.0000)
(1.2720,-0.3713,1.0000)
(-4.7742,4.8193,0.0000)
(-4.4702,2.0407,0.0000)
(0.1274,-0.9756,1.0000)
(1.9472,3.2170,0.0000)
(-1.1623,1.6415,0.0000)
(-3.1814,-3.5461,0.0000)
(4.7524,-5.9905,1.0000)
(-4.5883,4.2909,0.0000)
(-1.8145,-4.0460,0.0000)
(-2.4915,5.8814,0.0000)
(-3.3898,4.3929,0.0000)
(4.3998,-2.6047,1.0000)
(4.4479,4.4130,1.0000)
(0.7265,4.9382,0.0000)
(0.4771,0.0172,1.0000)
(1.8092,-3.3402,1.0000)
(-2.4839,-3.2087,0.0000)
(-0.1826,-3.6093,1.0000)
(-2.3356,-4.0584,1.0000)
(1.1918,-3.8222,1.0000)
(1.3180,-0.9848,1.0000)
(5.8010,-4.4940,1.0000)
(-3.3062,-5.9306,1.0000)
(-4.2138,-1.2742,0.0000)
(-0.3379,2.5568,0.0000)
(2.1070,5.2831,0.0000)
(-0.2803,-2.0543,1.0000)
(-3.4182,-4.4864,0.0000)
(-4.6929,4.5432,0.0000)
(5.5794,-3.1046,1.0000)
(1.5119,2.2930,0.0000)
(-2.7097,0.4220,0.0000)
(2.8816,0.7067,1.0000)
(-4.3735,0.8476,0.0000)
(-0.8706,3.2171,0.0000)
